"Gene_ID","GSM1089187","GSM1089188","GSM1089189","GSM1089190","GSM1089191","GSM1089192","GSM1089193","GSM1089194","GSM1089195","GSM1089196"
"NM_019411",8.552373948,8.603823293,8.697173193,8.560967411,8.615858391,8.550080202,8.621314672,8.544006431,8.483316018,8.582137252
"NM_019413",7.144536436,7.084538489,7.109135365,6.397219379,6.133028245,5.68124394,5.868374793,5.666115531,5.716239222,5.89374758
"NM_019419",6.94066666,6.9099456,7.184360356,7.088135174,7.428199399,7.403082685,7.476509168,7.296084187,7.239375066,7.414273157
"NM_019421",4.593928417,4.260536966,4.252456345,4.259173581,4.252456345,4.252456345,4.354981241,4.151890036,4.342871204,4.260008928
"NM_019423",6.317510879,6.065005531,6.020203704,5.714670159,5.139342657,4.76135187,4.76135187,4.569759578,4.721847482,4.637345078
"NM_019425",5.001904357,5.21827849,4.795409587,4.479116124,4.312310221,4.848394423,4.711307142,4.933516133,4.620760315,4.896109832
"NM_019426",6.773178906,6.816747368,6.692882936,6.413698791,6.31055741,6.216612748,6.282443267,6.304045943,6.17441108,6.328473744
"NM_019427",3.738092981,3.965272307,4.130390097,4.361754934,5.168502761,5.135785313,5.300039719,5.281922464,5.356316804,5.298273259
"NM_019428",5.768056389,5.838557683,5.558446089,5.531552973,5.167483222,5.569365927,5.273925925,5.390088998,5.19754433,5.404335256
"NM_019430",3.962616425,3.999415302,4.36235949,5.833168113,6.208901267,6.157641619,6.266917489,6.032674582,6.208147063,6.268087143
"NM_019431",5.96492646,5.842288448,5.962360931,5.149897163,4.506093886,4.283502401,4.377431239,4.148435504,4.014169834,4.294263911
"NM_019434",3.769959314,3.765155225,3.899837542,3.597606031,3.868310578,3.809966288,3.79076896,3.839763639,3.763083423,3.939114322
"NM_019437",6.825750844,6.895551711,6.922502714,7.043071536,7.003355767,7.134852428,7.328153257,7.159839244,7.190152155,7.155589534
"NM_019438",3.816480215,4.301860916,3.707901522,3.069702038,2.311575302,2.457983221,2.339526342,2.315799195,2.218663592,1.940279301
"NM_019439",7.560316002,7.602510263,7.970042658,7.98191188,8.182261141,7.997194737,8.113926401,8.036777891,8.009245076,8.132490092
"NM_019441",4.245582456,4.022872467,4.36217498,4.522510137,4.616375344,4.667048239,4.477027388,4.529983993,4.517861841,4.630773143
"NM_019442",3.333353531,3.115675622,3.103034318,3.219518258,3.399041133,3.214495039,3.271950162,3.224338382,3.349270512,3.129305615
"NM_019443",4.621789747,4.556577115,4.661706089,4.960915961,5.308374969,5.242223994,5.124131292,5.111377573,4.910820762,5.274624243
"NM_019444",4.154868821,4.029600313,4.013922039,3.903857422,3.844328899,3.860948952,3.840397795,3.797666214,3.702451388,3.852631325
"NM_019445",5.13866163,5.188874894,5.2591421,5.463881227,5.596503194,5.597908091,5.529281034,5.620476461,5.560476188,5.625022756
"NM_019454",3.518426892,3.701881301,3.685920256,3.52852756,3.612570349,3.25149831,3.431927955,3.282023357,3.534849083,3.235826592
"NM_019455",3.759212883,3.995713554,3.723944949,4.379389207,4.265010911,4.269306721,4.286205909,4.272306509,4.330358616,4.262397811
"NM_019456",2.63809439,2.632153185,2.338171591,2.761819579,2.688275996,2.89446713,2.734019509,2.638269213,2.829754078,2.688275996
"NM_019457",2.671593462,2.618348252,2.954759608,3.809339629,4.026158558,4.061624555,4.247202084,4.437142621,4.390287992,4.370410468
"NM_019458",6.002271251,6.123700681,6.058838617,5.959722337,5.993021596,5.850839909,5.849887088,5.84734984,5.836715732,5.822333912
"NM_019461",3.926097018,3.960835761,3.949824992,4.043623554,3.960835761,3.960835761,3.89360103,3.93568819,3.954378256,3.940356196
"NM_019466",4.695895191,4.704544172,4.770766244,4.703833387,4.774835399,4.802114351,4.88247771,4.894445593,4.840630543,4.821666906
"NM_019468",3.4377071,3.355473315,3.098585588,2.914787596,3.098585588,3.024602778,3.098585588,3.098585588,3.098585588,3.098585588
"NM_019472",4.208019562,4.330923129,4.597781593,4.474786708,4.545825463,4.358551129,4.447676689,4.372022983,4.3863275,4.449722136
"NM_019479",3.565715088,3.258951885,3.358853574,2.553473417,2.514281679,2.426293737,2.652125795,2.427774384,2.530916933,2.434092921
"NM_019480",4.469328453,4.418724073,4.425968057,4.517506537,4.469935269,4.596034509,4.659286707,4.80864083,4.596034509,4.757106868
"NM_019482",6.267162487,6.135344695,6.187110087,5.113119449,4.437917773,4.214998617,4.210282744,4.178745416,4.07417535,4.062009451
"NM_019483",3.080603633,2.884309962,3.35891061,3.368735877,3.618634219,3.650984223,3.661286028,3.737372779,3.686955504,3.76364898
"NM_019484",3.864100555,3.80632296,3.690239958,3.360928307,2.902930689,3.00225858,3.154392367,3.378950825,3.227556961,2.849933131
"NM_019488",3.100665555,3.028483009,3.089895932,3.167087207,3.253872647,3.332284144,3.247017252,3.257696628,3.356040532,3.251003617
"NM_019489",4.025822964,3.752450479,3.88258792,3.707714968,3.686889687,3.702744508,3.814909164,3.61830222,3.694636296,3.843545882
"NM_019490",6.352122409,6.33337027,6.338917235,6.365543549,6.340220222,6.480960997,6.447947344,6.403626974,6.465454504,6.461521837
"NM_019491",7.783546728,7.592336094,7.707246148,7.29731452,6.78188741,6.727073753,6.56177231,6.614650931,6.432985048,6.51922291
"NM_019496",4.101288211,4.475528868,3.865157188,4.162032514,3.658484305,3.550270257,3.581183852,3.809820828,3.780249208,3.68689879
"NM_019502",3.054280608,2.791826311,3.005765939,2.900879435,2.964294346,3.082901707,3.136154479,3.098350305,3.103484995,3.166407579
"NM_019503",2.197554153,2.316019669,2.37064457,2.616539411,2.86083583,3.057496771,3.136482105,3.064876837,2.913685887,3.102308964
"NM_019505",5.857300825,5.788877826,5.970239881,6.12897682,6.264906811,6.204481382,6.318561092,6.383971253,6.401481282,6.264316141
"NM_019510",4.535911318,4.648056906,5.146979552,5.447962191,5.238063892,5.04984672,5.035722725,5.106899096,4.966747067,5.036232515
"NM_019511",3.483088144,2.919627614,3.432771921,4.046664848,3.83915294,3.677286338,3.518299408,3.338845536,3.288975606,3.263032798
"NM_019514",5.00150235,5.26962913,5.56895786,5.712398754,5.613775587,5.608685709,5.54050489,5.520948184,5.537697444,5.647588289
"NM_019517",3.142309797,3.050116156,3.5337021,3.673596606,3.778834258,3.218067145,3.097775073,3.310204961,3.516685299,3.219535534
"NM_019518",3.231286321,3.367267065,3.651807084,4.635710155,5.591237709,5.430130974,5.563605163,5.412704411,5.507293474,5.538787059
"NM_019519",4.66863085,4.624775369,4.6856134,4.614200401,4.613102007,4.635454158,4.671731811,4.667416827,4.639745208,4.785879669
"NM_019521",4.731412426,4.811282314,5.38784226,5.484031116,5.426380884,5.294158719,5.274601021,5.150935272,5.193418996,5.272240796
"NM_019535",6.23875505,6.338043538,6.593640336,6.91057012,7.00591634,6.893725612,6.837391466,6.888706201,6.877814546,6.747026439
"NM_019537",5.425436842,5.151289733,5.262028636,4.834710843,4.865734646,4.940635786,4.936923689,4.821759804,4.852659286,4.775586965
"NM_019549",3.647718703,3.765148195,3.738273769,4.023695213,4.117493724,4.022438157,4.092426851,4.149296328,4.175278613,4.381552008
"NM_019550",7.9326549,7.924811539,7.678132737,7.340314979,7.079850799,6.921402316,7.026037101,6.970255623,7.030473442,6.915237346
"NM_019551",4.72519775,4.87663206,4.737877569,4.770491916,4.631673686,4.756179867,4.817438637,4.748695495,4.67115914,4.706090311
"NM_019552",4.957620646,4.869230217,4.946421719,4.51932763,4.510423885,4.243822591,4.32251959,4.356178837,4.310769806,4.32485611
"NM_019553",5.952358035,5.824575239,5.696564714,5.012004555,4.753054284,4.518913204,4.518913204,4.526009071,4.721515842,4.626920859
"NM_019564",3.6211857,3.844778746,4.444231625,5.854999126,6.165698951,6.311271827,6.24627456,6.252948082,5.965013609,6.171566451
"NM_019566",2.892004228,2.815108615,2.723019518,2.882224814,3.1389451,3.289174922,3.167235757,3.31336212,3.289793661,3.229851581
"NM_019568",3.690159333,3.894457604,4.433726439,4.957811096,5.152280084,5.217881329,5.158305162,5.253273166,5.262286043,5.177992275
"NM_019570",5.325191857,5.314674909,5.142234084,5.149543214,5.061962756,4.921682344,5.238625375,5.259910575,5.160396574,5.3025233
"NM_019571",8.78868589,8.575246849,8.61670242,8.601552784,8.663964589,8.789228457,8.806539488,8.790776764,8.756453791,8.724643457
"NM_019573",3.187914318,3.301133192,3.458215591,3.404112133,3.426712266,3.442228487,3.585101268,3.633119645,3.68083472,3.582927156
"NM_019578",3.124405774,2.96061086,3.335485131,4.927849501,5.44315075,5.306265222,5.140687078,5.151491125,5.139790233,5.219707454
"NM_019579",4.476537307,4.818103472,4.808676871,4.954610532,5.275006559,5.579988706,5.674706837,5.779694507,5.779222213,5.774043349
"NM_019580",5.978776017,5.931090541,6.269822882,6.85104133,6.888533815,6.852730344,6.708966142,6.645428785,6.586144731,6.618370937
"NM_019584",5.416116202,5.445235482,5.649106556,5.850768812,5.83776793,5.946756094,5.844894766,5.852292692,5.774897565,5.902891158
"NM_019586",6.577123361,6.649147279,6.778330172,6.813288652,6.725180836,6.638925936,6.77366339,6.605864574,6.682850388,6.496750403
"NM_019587",2.585737708,2.575195166,2.711847534,3.582940739,3.867445728,3.76415824,3.78196273,3.836192729,3.653541252,4.013513497
"NM_019588",3.835783285,4.196001494,4.139548585,3.874169443,3.885088029,3.688769381,3.896516975,4.039244236,3.606770198,4.026632114
"NM_019626",5.157728837,5.239697445,5.170524906,4.507197437,3.8984832,3.571608957,3.522053844,3.413806063,3.305065622,3.274957073
"NM_019631",2.846543486,2.945288364,2.825878405,2.852616455,2.852616455,2.871983413,2.852616455,2.852616455,2.898190339,2.981183494
"NM_019632",6.20698116,6.45281512,7.027521734,7.708899975,7.860173414,7.866007392,7.79960068,7.851973726,8.022449172,7.862381844
"NM_019634",8.324055716,8.55608753,9.048282626,9.418172386,9.907263954,9.703054233,9.799248592,9.731639684,9.706291357,9.800572657
"NM_019635",5.336856469,5.300165119,5.253498484,5.243862966,4.79874884,5.292702226,5.317630082,5.465636957,5.43587003,5.52725926
"NM_019637",6.326497226,6.2595585,6.041345203,5.592993765,5.280318237,5.334089839,5.182627927,5.328175224,5.444368744,5.295472216
"NM_019640",7.403963408,7.283932688,7.293280195,7.21730117,7.200581937,7.340978457,7.314656713,7.297299332,7.334241725,7.267463166
"NM_019642",5.726990897,5.749469084,5.953348784,5.776165884,5.727722158,5.719538351,5.8187462,5.738838226,5.704589889,5.820982155
"NM_019647",4.50652429,4.885350228,4.50652429,4.50652429,4.550975176,4.335342026,4.559557609,4.706269587,4.598366091,4.481514029
"NM_019648",5.109467856,5.213577056,5.206620423,4.97824583,4.774760324,4.754535625,4.769986033,4.751241818,4.713813461,4.841623262
"NM_019649",6.750194958,7.126508354,7.393463415,7.456712417,7.641537882,7.443415506,7.533146559,7.387033666,7.442020489,7.46045922
"NM_019650",5.614404347,5.876514902,5.828852311,5.788742881,5.758981234,5.478397119,5.633631009,5.615657891,5.666393827,5.602279984
"NM_019651",6.088050917,6.073423076,5.920839115,5.698334536,5.563068656,5.620247867,5.737226552,5.566807706,5.696137853,5.633843504
"NM_019652",5.747744705,6.048667997,6.190357111,6.234600961,6.299221138,6.255421073,6.334033739,6.192812223,6.382601235,6.218582663
"NM_019654",3.888080119,3.789505832,3.908958983,4.12242341,4.471141237,4.675587145,4.852986517,4.677053798,4.619063408,4.871392607
"NM_019656",7.138456551,7.022231918,6.944418791,6.290541468,5.427200776,5.261573868,5.196293638,5.077973112,4.956984777,5.147397673
"NM_019657",7.235981342,7.179195466,7.235918874,7.293905929,7.287750575,7.38929055,7.338097501,7.35226089,7.077662696,7.330356801
"NM_019660",3.937885967,4.122846857,3.764001664,3.944710496,3.9230294,3.99874049,3.900206517,3.866829304,3.819695165,3.911964874
"NM_019661",7.185941153,7.199870047,7.293670313,6.746590502,6.611045893,6.302183174,6.384293331,6.306445765,6.252326659,6.328446197
"NM_019663",6.91966127,6.955856784,6.854876801,6.840174587,7.050456157,7.046917812,7.149429285,7.269202903,7.224504328,7.198295149
"NM_019665",4.944058968,4.816307682,4.884378163,5.007153563,4.837249487,5.200986508,5.260977117,4.976037439,5.006419857,5.122472109
"NM_019667",6.547603458,6.455783248,6.272277668,6.026760319,5.776357118,5.858945836,5.901805086,5.873389569,5.831831231,5.813563479
"NM_019668",4.834260689,4.920616352,4.9643021,4.9643021,4.9643021,5.000364879,4.974326681,5.068179332,4.9643021,4.9643021
"NM_019670",3.459568354,3.499460037,3.085762902,2.809393422,2.204559529,2.24797572,2.211550157,2.152453777,2.281627811,1.896034222
"NM_019673",4.822338158,4.866084897,4.717064394,4.240596417,4.355423454,4.25739003,4.381416138,4.356125394,4.227151014,4.396304653
"NM_019674",5.015465531,5.023928898,5.059311871,4.636594679,4.538638146,4.659741103,4.496907907,4.590548151,4.526655106,4.648420357
"NM_019675",6.657197769,6.619812157,6.967212924,6.560897385,6.158484771,5.998247621,5.843904665,5.936445817,6.067431121,5.974037084
"NM_019681",7.296327115,7.380130833,7.592548126,7.348468076,7.633754269,7.60908892,7.721539953,7.664340247,7.665181306,7.672218928
"NM_019683",5.529430245,5.379757409,5.114904524,5.074959405,4.708527491,4.738371276,4.86193109,4.85117758,4.650371833,4.660971488
"NM_019685",4.954650475,4.941220291,5.013953158,4.868616254,4.64545111,4.838788769,4.842325656,4.847449843,4.754321931,4.840033074
"NM_019686",3.547578889,3.337621431,3.657871854,3.170277889,2.793687213,2.897080639,2.947457087,3.01249352,2.94148113,2.904596077
"NM_019687",3.92094532,3.89849277,4.022948192,3.958650708,4.158904305,4.06248789,4.126325732,4.077984375,4.311716361,4.332969548
"NM_019689",3.355440215,3.23637871,3.228938388,3.222481693,3.423413008,3.185409974,3.374506258,3.258124069,3.559630268,3.536995845
"NM_019694",5.135330892,4.982371674,5.110786557,5.124602712,5.093315507,5.058233982,5.070059263,5.051238187,5.07382703,5.076796744
"NM_019696",3.614897206,3.768766545,3.932887435,3.305271834,3.133169294,3.06083308,3.008270007,2.757098517,3.057653332,2.889115774
"NM_019697",6.255444184,6.441973917,6.812910237,7.018235758,7.004595763,7.002941077,7.059668643,7.129484893,7.017859549,7.124929967
"NM_019698",5.425042218,5.474563361,5.414631368,4.813169991,4.772476429,4.579280889,4.729323965,4.61971083,4.392504166,4.691662902
"NM_019699",8.036970169,7.994954591,8.210248085,7.983152764,7.655079368,7.390868329,7.202347031,7.215162402,7.233055569,7.263518582
"NM_019704",3.601345675,3.759026321,3.814687109,3.548304953,3.914392507,3.707204056,3.814660468,3.893555314,3.74096891,3.955572931
"NM_019706",6.27940205,6.407464676,6.109669736,5.50017276,5.47422132,5.448685266,5.47422132,5.437374445,5.365409513,5.310844492
"NM_019707",5.815002723,6.052103548,6.504164411,6.308735233,5.616109515,5.040464163,5.086126133,4.978148379,4.840901822,4.884314354
"NM_019710",4.114241303,3.891865512,3.813694717,3.684288354,3.695609485,3.851912503,3.788885991,3.894593773,3.806891561,4.066620567
"NM_019713",3.002870627,3.040613017,3.09663868,2.804472114,2.929862438,2.926880915,2.930596006,2.872101029,2.929862438,2.926880915
"NM_019715",6.744158713,6.692794825,6.675490687,6.506650877,6.635328811,6.579460646,6.624064577,6.588558661,6.475302195,6.615259793
"NM_019718",6.3585572,6.376309205,6.493875251,6.459370297,6.446145181,6.582496478,6.654277143,6.56116914,6.466622207,6.673755429
"NM_019719",5.695879652,5.793940687,6.045915335,5.866418774,6.013938015,5.998108408,5.86551923,5.826442478,5.784981603,5.945152549
"NM_019720",3.499031631,3.497698991,3.675353293,3.289679448,3.381922655,3.302427206,3.401433281,3.344469289,3.257909311,3.343277594
"NM_019721",5.879650487,5.732177043,5.899713895,5.680449044,5.736820587,5.812335568,5.963558926,5.781392989,5.795856792,5.892059063
"NM_019722",3.833767482,4.015974375,4.076981464,4.071694563,4.252487427,4.30552522,4.342520537,4.280114641,4.253455816,4.340099424
"NM_019723",3.826029265,3.776872543,4.02297203,3.61114906,3.534860032,3.237843662,3.338398222,3.320289164,3.308552887,3.326217664
"NM_019724",6.87985242,6.715273484,6.61970114,6.31111698,6.060399131,5.85227362,5.971663484,5.953689125,5.936684305,5.850828096
"NM_019726",3.872691578,3.907206803,3.919047788,3.577765695,3.668912662,3.409548135,3.592651856,3.544606241,3.697548466,3.685034363
"NM_019727",5.097584284,5.3385695,5.066455225,4.917575304,5.251082732,5.465459248,5.418169853,5.555316312,5.434314098,5.520355529
"NM_019734",6.597609575,6.707358173,6.59310773,6.753962957,6.80027936,6.957855305,6.955655229,7.079268719,7.006960596,6.885098239
"NM_019735",3.715502478,3.833795846,3.719120869,3.812458749,3.717093037,3.719120869,3.765714237,3.730098113,3.6551359,3.698975673
"NM_019736",5.67826518,5.838236756,5.629025232,5.554600915,4.882110375,5.192386392,5.131309206,4.972408949,5.02270354,5.014283725
"NM_019737",6.428579741,6.38323903,6.757878846,6.926631992,6.775902479,6.447484888,6.661147858,6.645140695,6.647599191,6.552935197
"NM_019738",3.240327556,3.198339225,3.206893039,3.283882323,3.397573642,3.408700007,3.493630205,3.398302131,3.474347246,3.398302131
"NM_019739",4.010135448,4.474431999,4.644099358,4.35619388,4.485514119,4.194607313,4.546755085,4.364931653,4.277353333,4.652691852
"NM_019741",2.449657674,2.194406286,2.346088302,2.643281741,2.422268679,2.716962426,2.821448671,2.643112148,2.874832778,2.91145882
"NM_019742",3.921470316,3.874748258,4.05074508,4.149175504,4.160085431,4.380066176,4.328292051,4.369090971,4.315831185,4.418741844
"NM_019747",4.009030087,3.940999655,3.787721344,3.442669249,3.608264684,3.768033023,3.796344824,3.606501145,3.744260965,3.861336107
"NM_019748",6.356324392,6.372951254,6.438921615,6.238077215,6.232254683,6.267211888,6.304416513,6.291030343,6.363065858,6.329327961
"NM_019749",7.76600425,7.966471272,8.112153259,7.705957252,7.784596195,7.616220662,7.55720984,7.590787839,7.613778334,7.714830097
"NM_019750",3.093995457,3.048048841,3.008315258,2.995813021,3.01639395,3.019086848,3.034828184,2.984665847,3.108970004,3.032551336
"NM_019752",3.736187145,3.760583787,3.875558402,3.772000439,3.722665601,3.672640523,3.761885098,3.656961853,3.649189831,3.718316469
"NM_019754",6.312923432,6.332498976,6.394273438,6.550611539,6.784373554,6.964762035,6.801572894,6.71309805,6.800509833,6.768810152
"NM_019757",5.236660391,5.228644107,5.412919533,5.184121658,4.958425024,4.765437808,4.8300016,4.808833014,4.813070795,4.915247012
"NM_019760",8.900827336,8.920298513,9.151904817,9.288315944,9.661589613,9.429662079,9.575290542,9.52124641,9.430425762,9.503315265
"NM_019763",5.128635022,4.914762769,4.900763424,4.477701938,4.563110996,4.728184096,4.834321595,4.768372761,4.792299469,4.938644547
"NM_019764",4.095133619,4.140359077,4.020722508,3.451383842,3.475530133,3.39369809,3.42738144,3.31093872,3.380199979,3.463272807
"NM_019767",5.612635299,5.745018415,5.872733014,5.841443108,6.037894413,5.941789924,5.998043352,5.963600162,5.709722686,6.051086665
"NM_019769",5.299536573,5.381040584,5.524422245,5.930364024,6.264959752,6.272444722,6.158937498,6.321541469,6.127366018,6.309485786
"NM_019771",7.465182953,7.560475045,7.540312924,7.34495305,6.986972786,7.110810751,6.824467847,6.966184458,6.800939276,6.775229767
"NM_019772",4.936408921,5.00485658,4.913051357,4.752769731,4.649670457,4.486746921,4.49386919,4.623713355,4.468624559,4.61762197
"NM_019773",2.867767693,3.106981127,3.087682447,2.853698857,2.944015013,2.87976063,2.777035082,2.92134658,2.693561045,3.033440315
"NM_019774",6.31280983,6.32683247,6.125448475,5.869674862,5.877251399,5.789364551,5.85888004,5.971049792,5.847494081,5.948283915
"NM_019776",6.244551171,6.13971241,6.344166559,6.074240069,5.992734137,5.732400413,5.805741211,5.791067777,5.742280799,5.878508579
"NM_019780",6.059177153,6.019907112,6.18799978,6.324795347,6.214330229,6.17886416,6.17426955,6.049757078,6.145451902,6.109747068
"NM_019781",4.068755056,3.98591183,4.120623003,4.062507272,4.192000233,4.17568935,4.099724498,4.077744085,4.160977988,4.123474768
"NM_019782",3.291507615,3.470656625,3.320821468,3.002167193,2.934880415,2.994066652,3.025924744,2.949843594,3.008330903,2.797369874
"NM_019785",6.829168083,6.773940258,6.774000833,6.736961881,6.940524229,6.875508984,7.00104878,6.959946053,6.919194551,6.902809829
"NM_019786",5.439113007,5.425824888,5.275234878,5.435052865,5.549680804,5.610162839,5.526784196,5.676338408,5.561009504,5.612343288
"NM_019788",4.564749574,4.507500499,4.685827156,4.794658806,4.427620779,4.462015228,4.491434265,4.427620779,4.393047005,4.412935642
"NM_019790",6.173674059,6.300361541,6.430233629,6.431105853,6.663219447,6.710183651,6.680854736,6.661174431,6.526924457,6.683269344
"NM_019791",6.592529297,6.653296947,6.61468141,6.504934892,6.562890127,6.436621002,6.372102158,6.456458936,6.317410503,6.514172307
"NM_019792",2.574836312,2.353261313,2.174349449,2.571759956,2.233844895,2.73804722,2.501219658,2.204706168,2.39107806,2.150519971
"NM_019793",7.350712101,7.477808302,7.530369277,7.873622257,8.067816007,7.976257566,7.963988205,7.820506757,7.840418851,7.968112625
"NM_019794",6.794701619,6.811987455,6.876474061,6.919960356,6.875125646,7.017636465,6.953101239,7.099192876,6.970986031,7.130817493
"NM_019795",7.649501291,7.730686362,7.84309606,7.759120574,7.73814161,7.574417271,7.560775972,7.532335454,7.554730106,7.585215425
"NM_019800",4.069027424,3.929921198,3.916218654,3.711605804,3.993805074,4.217377767,4.080213836,3.996651167,3.999283492,3.961525924
"NM_019802",4.97384379,4.928736181,4.986290847,5.031930619,4.907285257,5.138935427,5.313616423,5.276735876,5.262228962,5.257197234
"NM_019803",4.918345414,4.890981668,4.800369498,4.648420039,4.949139543,4.908663566,4.950023136,4.973400681,4.900552154,4.972431472
"NM_019805",4.864998343,5.088451584,5.175224418,4.776075654,4.841404868,4.611653224,4.647228096,4.689937778,4.649192448,4.772742406
"NM_019806",5.858123007,6.004425455,6.213550308,6.300461894,6.177183147,6.251501277,6.233154983,6.242043106,6.236905047,6.303718367
"NM_019811",4.257928345,4.247462318,4.532105392,5.071871499,5.162158909,5.199091705,5.196865427,5.285785538,5.229779224,5.166697388
"NM_019816",5.264327469,5.119785466,5.178659904,4.642070555,4.649195184,4.668824131,4.600666737,4.837352736,4.71599704,4.793374442
"NM_019819",3.734563187,3.969390075,4.29013539,5.536973836,6.297153405,6.306078041,6.550589545,6.441310602,6.311201965,6.613342923
"NM_019821",3.781199652,4.081915041,4.27230019,4.725647156,4.993358487,4.746255007,4.788392087,4.717930811,4.724509541,4.72706619
"NM_019822",3.736470769,3.605891478,3.765394313,3.610262709,3.630994452,3.610262709,3.631209761,3.559196369,3.481500863,3.642975117
"NM_019824",5.665477128,5.662737716,5.881666493,5.926790402,5.784861089,5.795831943,5.646050853,5.700058553,5.467755134,5.656394683
"NM_019826",4.484140491,4.706894654,4.924850068,5.042785155,5.076338926,4.933887461,5.011210798,5.123277605,4.984638312,5.169383212
"NM_019827",7.963302868,7.93091985,8.111508921,7.827064067,7.702486221,7.606032672,7.712512484,7.677635605,7.661870336,7.760488012
"NM_019833",3.922165951,3.990465117,4.233857168,4.064803168,4.157739605,4.02122195,4.100754534,4.001392058,3.986279508,3.995397826
"NM_019835",5.795148547,5.627819691,5.838726751,5.6983467,5.409410013,5.257212154,5.212811991,5.198601494,5.217864235,5.151497885
"NM_019836",4.311465507,4.213547112,4.164254851,3.948035975,3.954097603,3.94523073,3.938579204,3.938332243,3.829007511,3.947389037
"NM_019864",5.618075817,5.702008526,5.638151734,5.325719433,4.85892472,4.952367348,5.021280989,5.089166113,5.145575449,5.040769313
"NM_019865",4.966848531,5.147686678,5.280212997,4.875472325,4.7204542,4.891802612,4.846680701,4.858925175,4.588412323,4.970647304
"NM_019868",5.471675398,5.855559522,5.785223531,5.897489349,5.853795752,6.012039464,6.076185637,6.18611487,5.943437199,6.228563027
"NM_019873",3.076497241,2.929239168,2.843916176,3.115469296,3.301532061,3.24445849,3.147417133,3.093749283,3.102608372,3.150861655
"NM_019874",5.321150052,5.240180589,5.520460539,5.647203048,5.86736816,5.766567293,5.791758256,5.607383665,5.586517293,5.66268298
"NM_019877",3.550225083,3.852118189,3.727905794,3.523755049,3.777091438,3.864891244,3.933191913,3.869310941,4.073093824,3.928671227
"NM_019879",5.138801324,5.300331907,5.396068108,5.514860688,5.807546301,5.987933945,5.970038597,5.930001915,5.783407606,6.146100579
"NM_019880",7.822671696,7.745031396,7.903545065,7.85255026,8.083594916,7.946601954,7.960400381,7.846509322,7.872225372,8.073258724
"NM_019910",2.827078109,2.580727027,2.268731125,2.722194344,2.573227959,2.835309043,2.74810748,2.541369946,2.649435389,2.580727027
"NM_019912",4.886218329,5.175297141,4.886292264,4.886218329,4.886218329,4.886218329,4.864467921,4.891860527,4.886218329,4.886218329
"NM_019913",4.293541107,4.239228427,4.525270337,4.42382063,4.74696449,4.831347459,5.00392389,4.718656304,4.71089303,5.052396046
"NM_019914",7.173575382,6.982333825,6.974930575,7.013688991,6.774152379,6.624069494,6.534479753,6.388737205,6.449931648,6.424680093
"NM_019917",3.011378224,2.753637086,2.798186171,2.807249035,2.794423933,2.807249035,2.807249035,2.804618312,3.200397508,2.807249035
"NM_019919",2.702738711,2.699679001,2.899771079,3.256716043,3.426017465,3.262114856,3.286984516,3.310555117,3.447317667,3.300732706
"NM_019921",6.206204197,6.203621772,6.207712025,6.280410332,6.35928595,6.474091679,6.437898447,6.567900441,6.517723957,6.525988939
"NM_019922",3.334010949,3.660969974,3.54539875,3.055047528,3.036594318,2.80540462,3.10521771,3.019430259,2.994311248,2.967652069
"NM_019924",3.119411595,2.821014083,3.229310049,3.334361803,3.626779037,3.456868562,3.527568656,3.375351732,3.535976466,3.611177004
"NM_019927",8.453080528,8.484038247,8.372199313,8.242952621,8.164188699,8.206321994,8.200641458,8.203747366,8.215892736,8.242546519
"NM_019929",6.280282285,6.15258167,6.196299202,5.879827154,6.183110701,6.198471694,5.974679459,6.123185107,5.970894845,6.239443553
"NM_019930",5.638293498,5.665235716,5.652034779,5.925091232,5.966317572,6.016865117,5.999382082,6.058147731,6.114463814,6.004341491
"NM_019933",7.078051249,7.085302011,6.934944058,6.893041862,7.33906794,7.32716963,7.402186721,7.555865181,7.379364831,7.429104984
"NM_019936",5.948449417,6.015346205,5.892065004,5.793387406,5.740307799,5.880653373,5.907185443,5.860030975,5.751263252,5.855567384
"NM_019937",5.999121921,6.027314969,5.918896527,5.78629837,5.881076403,5.857146927,5.844418376,5.771031459,5.975338066,5.88959114
"NM_019940",4.640979734,4.664729941,4.473647781,4.360671185,4.545476049,4.367419869,4.478226946,4.524651659,4.471765949,4.462074388
"NM_019941",4.523702041,4.418577846,4.419880126,4.552324144,4.560584158,4.51232923,4.531469358,4.452705261,4.486578736,4.470202845
"NM_019943",2.737690558,2.385518712,2.385518712,2.495220344,2.385518712,2.387300479,2.385518712,2.180011118,2.677739337,2.368237898
"NM_019945",6.197543667,5.96781381,6.256927829,5.927478163,5.495133105,5.24616336,4.958843317,5.054029152,5.23458859,5.06108949
"NM_019946",3.200041176,3.683925938,3.400157862,3.512481842,3.127533521,3.314740557,3.393062079,3.393062079,3.393062079,3.469577505
"NM_019949",2.808422445,2.846963043,3.158118933,2.834408557,3.243634462,2.866590308,2.897676427,2.94584056,3.185778287,3.038637872
"NM_019951",6.520307734,6.530094621,6.533978038,6.131054657,6.066939581,6.00006084,6.156480619,6.02932182,5.876601765,6.036382382
"NM_019953",3.259839345,3.268529108,3.276632137,3.268529108,3.184602646,3.284275481,3.379046488,3.26592092,3.174695411,3.258287015
"NM_019960",4.183086466,3.83110083,3.858891002,3.623215835,3.362637885,3.860121301,3.405446259,3.537854186,3.441793929,3.437651612
