"Gene_ID","GSM7300216","GSM7300217","GSM7300218","GSM7300219"
"ENSMUST00000171494",4.72585,10.9874,2.38435,2.38732
"ENSMUST00000171496",41.2502,19.938,1.40265,59.1361
"ENSMUST00000171498",0,0,2.01536,0
"ENSMUST00000171499",6.4011,0.261074,0,4.65464
"ENSMUST00000171502",0,0,0,0
"ENSMUST00000171503",0,0,0,0
"ENSMUST00000171504",1.00024,3.0011,5.00341,2.0003
"ENSMUST00000171509",120.054,81.6477,0.335955,108.616
"ENSMUST00000171510",0,5.7404,0,0
"ENSMUST00000171515",0,0,0,0
"ENSMUST00000171518",3.35498,118.767,54.3937,173.296
"ENSMUST00000171519",4.95468,0,0,0
"ENSMUST00000171521",11.4437,5.0349,2.49709,3.3934
"ENSMUST00000171523",0,0,0,0
"ENSMUST00000171526",17.9315,15.3901,17.0463,18.1272
"ENSMUST00000171527",0,0,0,0
"ENSMUST00000171528",182.538,178.228,136.496,230.275
"ENSMUST00000171529",9.33752,9.90604,12.2907,11.7487
"ENSMUST00000171530",105.725,185.158,64.6482,121.865
"ENSMUST00000171531",0,1,0,3
"ENSMUST00000171532",3.5591e-07,0,0,0
"ENSMUST00000171533",88.0123,166.009,48.0502,130.046
"ENSMUST00000171534",0,0,0,0
"ENSMUST00000171535",41.7375,80.3793,36.3679,64.7328
"ENSMUST00000171536",39.1719,12.6521,42.0614,47.226
"ENSMUST00000171537",9.45029,9.75985,5.96506,26.8595
"ENSMUST00000171541",3.79318,3.65737,2.09411,0
"ENSMUST00000171542",0,0,0,0
"ENSMUST00000171543",54.2319,26.8074,34.7861,40.4278
"ENSMUST00000171544",0,0.87271,0,0
"ENSMUST00000171545",0,0,0,0
"ENSMUST00000171546",1.06468e-05,3.31735e-05,7,2.24783e-05
"ENSMUST00000171548",37.401,31.9394,34.2541,53.2033
"ENSMUST00000171549",22.2893,0,0,0
"ENSMUST00000171551",4.16784,14.2311,9.43198,5.03574
"ENSMUST00000171553",42.3098,50.8375,36.1504,63.0073
"ENSMUST00000171554",358.884,493.213,290.294,337.537
"ENSMUST00000171556",6.12104e-08,3.18472e-06,0.0846707,0
"ENSMUST00000171560",0,0,0,0
"ENSMUST00000171561",0,0,0,0
"ENSMUST00000171562",290.651,76.5758,257.532,141.253
"ENSMUST00000171564",339.167,723.093,535.417,876.297
"ENSMUST00000171565",1445.51,1556.85,942.639,1622.7
"ENSMUST00000171567",0,0,0,0
"ENSMUST00000171568",0,0.109746,0,0
"ENSMUST00000171569",72.7325,126.241,57.6277,78.671
"ENSMUST00000171572",1849.54,2005.53,1398.18,2117.82
"ENSMUST00000171578",34.1966,40.0198,10.8262,19.3215
"ENSMUST00000171579",0,0,3.32224,3.81349
"ENSMUST00000171580",0,0,0,0
"ENSMUST00000171581",291.125,335.197,242.922,382.783
"ENSMUST00000171583",0,0,0,0
"ENSMUST00000171584",23.8314,29.0667,28.7651,30.208
"ENSMUST00000171586",0,0,0,4.02547
"ENSMUST00000171587",1.52536,2.76707,0.30483,0
"ENSMUST00000171588",2383.19,2331.79,1981.06,2240.5
"ENSMUST00000171592",12.1356,29.7217,7.10373,23.9684
"ENSMUST00000171597",560.397,609.682,370.709,606.83
"ENSMUST00000171598",0,0,0,0
"ENSMUST00000171599",6.07274,13.6231,6.95186,7.5311
"ENSMUST00000171600",440.279,428.957,219.007,352.166
"ENSMUST00000171601",6.76202,4.41379,0,0
"ENSMUST00000171604",0,0,0,0
"ENSMUST00000171606",192.329,308.273,192.573,278.29
"ENSMUST00000171608",19.4466,28.688,11.8764,19.2361
"ENSMUST00000171611",0,0,0,0
"ENSMUST00000171613",586.618,683.569,609.173,578.172
"ENSMUST00000171614",42.7262,39.1818,30.5554,34.0725
"ENSMUST00000171616",0,0,0,0
"ENSMUST00000171619",0,0,0,0
"ENSMUST00000171620",53.2942,62.3033,49.7209,62.2914
"ENSMUST00000171621",25.7181,16.787,22.226,48.5127
"ENSMUST00000171622",0,0,0,0
"ENSMUST00000171627",0,0,0,0
"ENSMUST00000171629",342.551,308.878,210.177,294.559
"ENSMUST00000171630",9.14243,16.2974,13.1834,21.3938
"ENSMUST00000171632",1.04272,2.08377,0,1.0373
"ENSMUST00000171633",4,6,0,7
"ENSMUST00000171634",0,0,0,0
"ENSMUST00000171635",0,0,0,0
"ENSMUST00000171636",7.51559,0,0,0
"ENSMUST00000171637",422.179,324.154,306.924,444.624
"ENSMUST00000171639",0,4.87209,0,3.00291
"ENSMUST00000171640",0,0,0,0
"ENSMUST00000171641",7.84054,4.00076,4.08227,4.09318
"ENSMUST00000171642",1.82018,0,0,0.817758
"ENSMUST00000171643",219.787,165.313,53.9711,148.9
"ENSMUST00000171644",0,14,5.82794,0
"ENSMUST00000171645",33.7047,38.4115,23.5853,50.2333
"ENSMUST00000171646",0,4.14591,20.5661,0
"ENSMUST00000171647",26.9082,17.9138,11.8465,15.0194
"ENSMUST00000171649",48.709,20.7352,15.9931,22.6591
"ENSMUST00000171651",0,0,0,0
"ENSMUST00000171652",39.8051,36.8266,41,54
"ENSMUST00000171654",878.289,761.063,414.573,888.732
"ENSMUST00000171656",0,0,0,0
"ENSMUST00000171658",12.2299,9.62341,11.89,3.01825
"ENSMUST00000171662",0,0,0,0
"ENSMUST00000171664",0,0,0,1
"ENSMUST00000171666",128.156,47.1197,64.3833,62.6403
"ENSMUST00000171671",0,0,0,0
"ENSMUST00000171678",179.014,241.442,139.226,261.582
"ENSMUST00000171679",0,0,0,0
"ENSMUST00000171681",0,0,0,0
"ENSMUST00000171682",7.29606,0,0,0
"ENSMUST00000171683",338.787,348.223,239.512,323.244
"ENSMUST00000171686",103.352,113.253,90.7506,123.056
"ENSMUST00000171687",31.9983,0,0,0
"ENSMUST00000171688",49.5226,39.2758,25.8119,21.9005
"ENSMUST00000171689",138.236,277.289,9.82524,166.056
"ENSMUST00000171690",242.996,233.666,192.348,230.155
"ENSMUST00000171691",1705.92,1477.95,1470.83,1927.56
"ENSMUST00000171692",2.0712,5.08613,2.02712,3
"ENSMUST00000171693",0,0,0,0
"ENSMUST00000171696",1509.7,1201.84,1193.06,1556.04
"ENSMUST00000171697",0,3.28968,1.06007,1.0497
"ENSMUST00000171699",10.3295,0,0,0
"ENSMUST00000171700",33.7888,40.2286,38.72,31.7727
"ENSMUST00000171702",160.142,125.363,50.7554,92.8265
"ENSMUST00000171706",30.5228,23.6565,11.515,25.6384
"ENSMUST00000171707",0,0,6,5
"ENSMUST00000171708",0,0,0,0
"ENSMUST00000171711",361.293,370.664,241.112,347.163
"ENSMUST00000171719",0,0,2.23559,1.08717
"ENSMUST00000171721",0,0,0,0
"ENSMUST00000171727",0,0,0,0
"ENSMUST00000171728",7.23013,9.27012,2.5198,19.4786
"ENSMUST00000171733",125.446,112.03,59.301,201.623
"ENSMUST00000171735",71.9215,56.2251,30.0306,36.1241
"ENSMUST00000171736",0,0,0,0
"ENSMUST00000171737",2180.28,2248.7,1717.95,2527.76
"ENSMUST00000171738",210.778,182.686,148.761,213.582
"ENSMUST00000171741",84.0662,104.853,58.5054,116.565
"ENSMUST00000171742",0,0,0,0
"ENSMUST00000171743",66.6618,85.0141,58.0588,101.144
"ENSMUST00000171745",0,0,0,0
"ENSMUST00000171748",11.2591,14.3146,2.90549,0
"ENSMUST00000171749",0,0,0,0
"ENSMUST00000171751",1490.84,1271.6,809.522,1422.14
"ENSMUST00000171752",0,0,0,0
"ENSMUST00000171754",35.6459,58.4202,12.4045,48.7198
"ENSMUST00000171755",55.3541,196.149,67.5562,166.682
"ENSMUST00000171757",2.23862,2.52286,0,0
"ENSMUST00000171762",84.1156,57.5744,55.8905,90.5256
"ENSMUST00000171765",0,0,0,0
"ENSMUST00000171767",6.6983,0,35.1466,28.3291
"ENSMUST00000171769",119.443,20.7113,102.774,2.38912e-05
"ENSMUST00000171770",1406.33,1494.79,804.365,1473.16
"ENSMUST00000171772",11.484,2.80936,2.58926,1.68794
"ENSMUST00000171774",0,0,0,0
"ENSMUST00000171775",450.29,541.276,359.924,563.353
"ENSMUST00000171777",154.751,109.611,54.1727,95.8984
"ENSMUST00000171779",0,0,0,0
"ENSMUST00000171781",0,1.14719,0,0
"ENSMUST00000171783",0,0,0,0
"ENSMUST00000171784",2.4842,0,0,0
"ENSMUST00000171785",0,0,0,0
"ENSMUST00000171786",505.524,489.668,295.779,514.03
"ENSMUST00000171788",286.628,117.177,97.48,364.27
"ENSMUST00000171789",3.83943,13.4783,0,0
"ENSMUST00000171791",43.1732,165.839,147.868,100.868
"ENSMUST00000171792",0,0,0,0
"ENSMUST00000171794",373.948,0.213725,181.975,167.443
"ENSMUST00000171795",281.737,266.379,0.00695349,170.427
"ENSMUST00000171796",51401.3,54402.4,36592.5,57016
"ENSMUST00000171798",0,0,0,0
"ENSMUST00000171799",1.27882,0,4.99991,0
"ENSMUST00000171802",7.00344,6.75377,1.29256,5.9338
"ENSMUST00000171804",9.71207,9.73659,0,0
"ENSMUST00000171805",1.1563,0,0,3.5143
"ENSMUST00000171807",57.9749,101.073,41.1961,84.5218
"ENSMUST00000171808",46.7498,29.1916,28.2388,61.9759
"ENSMUST00000171809",8.90202,9.02014,10.5299,10.1776
"ENSMUST00000171810",0,0,0,0
"ENSMUST00000171811",33.1055,43.8082,37.4108,54.3222
"ENSMUST00000171813",1,0,0,0
"ENSMUST00000171818",151.84,190.682,135.236,183.206
"ENSMUST00000171820",0,0,0,0
"ENSMUST00000171821",0,0,0,13.0514
"ENSMUST00000171823",70.9592,40.3706,50.6712,39.8318
"ENSMUST00000171826",0,0,0,0
"ENSMUST00000171830",0,0,0,1.12971
"ENSMUST00000171835",1747.16,2225.56,1344.36,2212.23
"ENSMUST00000171837",3.8681,6.26779,9.96732,13.81
"ENSMUST00000171838",491.696,499.893,308.978,537.72
"ENSMUST00000171841",0,0,0,0
"ENSMUST00000171843",692.661,734.893,523.728,768.372
"ENSMUST00000171844",0,0,0,0
"ENSMUST00000171845",0.000163487,0.000242064,0.00118243,2.24282e-05
"ENSMUST00000171847",0,0,0,0
"ENSMUST00000171849",0,3.62981,0,0
"ENSMUST00000171850",0,0,0,0
"ENSMUST00000171851",0,0,3.41764,0
"ENSMUST00000171852",1.93791,5.29978,0,10.4219
"ENSMUST00000171855",25.5021,38.1745,26.7023,25.9158
"ENSMUST00000171856",4.62398,0,0,0
"ENSMUST00000171859",33.109,48.6815,14.4511,16.7025
"ENSMUST00000171861",56.9907,58.2708,0,0
"ENSMUST00000171864",0,3.38096,0,0
"ENSMUST00000171865",13.5884,14.3625,14.4149,13.2878
"ENSMUST00000171866",0,0,0,0
"ENSMUST00000171867",0,0,0,0
"ENSMUST00000171868",0,2.30054,1.47791,0
"ENSMUST00000171869",15.7972,11.1979,3.55296,5.86722
"ENSMUST00000171871",48.6277,64.834,23.0969,36.5975
"ENSMUST00000171872",93.4534,54.3822,41.9169,51.9013
"ENSMUST00000171874",0,0,3.28012,0
"ENSMUST00000171876",93.3067,102.235,37.558,78.176
"ENSMUST00000171877",0,0,0,0
"ENSMUST00000171880",0,0,2.12216,3
"ENSMUST00000171881",4.97653,10.8189,4.35793,12.9867
"ENSMUST00000171882",3.69354,2.31428,4.28466,5.00807
"ENSMUST00000171887",0,0,0,0
"ENSMUST00000171888",5.14744,7.26852,0,8.97645
"ENSMUST00000171896",0,0,0,0
"ENSMUST00000171897",2.5157,0,0,2.19267
"ENSMUST00000171898",0,0,0,0
"ENSMUST00000171900",58.4795,44.3717,27.9982,42.6913
"ENSMUST00000171901",9.74893,5.01725,2.51244,5.6978
"ENSMUST00000171904",0,0,0,7.68586
"ENSMUST00000171906",238.607,249.479,175.414,248.332
"ENSMUST00000171908",0,0,0,0
"ENSMUST00000171910",0,0,0,0
"ENSMUST00000171912",26.5938,48.7413,10.4726,21.1443
"ENSMUST00000171913",0,0,0.144988,0
"ENSMUST00000171914",0,0,0,0
"ENSMUST00000171915",0,0,1,3
"ENSMUST00000171916",0,0.409795,1.99132,0
"ENSMUST00000171923",272.247,293.248,229.447,363.432
"ENSMUST00000171924",0,1,4,1
"ENSMUST00000171925",178.512,192.438,146.691,227.044
"ENSMUST00000171928",11.2434,23.9753,15.1387,28.4136
"ENSMUST00000171929",97.1619,101.593,50.8543,103.689
"ENSMUST00000171933",0,0,0,0
"ENSMUST00000171937",3464.1,3715.09,2524.65,3610.24
"ENSMUST00000171938",0,0,0,0
"ENSMUST00000171939",0.437737,0,0,0
"ENSMUST00000171941",0,0,15.3425,0
"ENSMUST00000171942",0,0,0,0
"ENSMUST00000171944",0,2.92743,3.55972,6.35332
"ENSMUST00000171945",0,2.96203,0,1.17791
"ENSMUST00000171947",0,0,0,0
"ENSMUST00000171949",1.83201,0.844174,0,0
"ENSMUST00000171950",2.96335,0,0,0
"ENSMUST00000171951",32.8267,18.8617,22.1521,18.9522
"ENSMUST00000171952",0,0,0,0
"ENSMUST00000171953",255.853,373.003,153.517,357.52
"ENSMUST00000171959",15.8952,47.1701,24.3699,45.8525
"ENSMUST00000171960",449.703,508.934,258.602,514.175
"ENSMUST00000171962",390.418,219.776,265.537,294.362
"ENSMUST00000171964",0,0,0,0
"ENSMUST00000171965",0,0,0,0
"ENSMUST00000171967",0,1.00024,0.5,1
"ENSMUST00000171968",30.0094,18.4266,10.3966,23.6774
"ENSMUST00000171970",341.695,312.281,190,392
"ENSMUST00000171975",2979.57,3371.59,2244.89,3549.46
"ENSMUST00000171976",177.779,143.345,99.7317,155.727
"ENSMUST00000171977",0,0,1.44243,0
"ENSMUST00000171978",32.1985,67.8523,50.3314,56.3659
"ENSMUST00000171980",0,0,0,0
"ENSMUST00000171982",0,2,0,1
"ENSMUST00000171985",27.0137,31.0023,24.4454,42.7694
"ENSMUST00000171986",1381.7,1406.78,990.037,1428.36
"ENSMUST00000171987",60.9626,81.5256,49.6197,102.354
"ENSMUST00000171989",0,0,8,0
"ENSMUST00000171994",0,0,0,0
"ENSMUST00000171996",83.5619,97.2509,73.964,100.793
"ENSMUST00000171999",68.7469,63.0271,51.939,75.9898
"ENSMUST00000172000",0,0,0,0
"ENSMUST00000172001",13.4812,9.40218,4.07708,11.388
"ENSMUST00000172002",8.9084,20.1001,13.6837,19.0546
"ENSMUST00000172004",1.21501,0,1.1194,2.04728
"ENSMUST00000172005",80.5377,156.175,163.631,228.294
"ENSMUST00000172006",0,0,0,0
"ENSMUST00000172013",306.69,292.742,170.675,320.873
"ENSMUST00000172015",0,0,0,0
"ENSMUST00000172016",2.58167,20.9397,5.63187,13.7718
"ENSMUST00000172017",20.3131,19.8108,5.51815,23.2661
"ENSMUST00000172018",91.262,146.216,31.321,193.216
"ENSMUST00000172020",101.608,158.528,75.018,30.1009
"ENSMUST00000172023",231.716,242.455,133.738,252.997
"ENSMUST00000172025",0,0,0,0
"ENSMUST00000172026",0,7.05545,0,0
"ENSMUST00000172028",0.00207491,0,0,0
"ENSMUST00000172029",47.4615,24.5914,0,3.88054
"ENSMUST00000172031",279.142,245.339,170.763,321.546
"ENSMUST00000172032",2,2,1,0
"ENSMUST00000172034",35.1686,22.4073,18.5278,24.3506
"ENSMUST00000172035",579.965,756.173,511.671,887.257
"ENSMUST00000172038",4.66269,17.9614,10.9792,11.3626
"ENSMUST00000172040",10.0372,25.3643,2.94247,19.3454
"ENSMUST00000172041",0,0,0,0
"ENSMUST00000172042",14.7991,14.8383,17.4263,17.5328
"ENSMUST00000172044",0,0,0,0
"ENSMUST00000172045",2.30273,2.36438,1.97865,0
"ENSMUST00000172046",65.9826,0.123722,0.0238579,97.0404
"ENSMUST00000172052",0,8.77423,0,32.3589
"ENSMUST00000172053",0,0,21.751,23.3518
"ENSMUST00000172054",31.3834,36.7026,25.2361,24.2406
"ENSMUST00000172056",0,0,1.32014,1.47841
"ENSMUST00000172057",1886.63,2064.56,1491.81,2221.94
"ENSMUST00000172065",0.32117,3.01101,2.4343,2.68388
"ENSMUST00000172067",12.1999,28.531,10.1432,18.4966
"ENSMUST00000172068",22.7872,7.32235,56.6277,35.8588
"ENSMUST00000172069",0,0,0,0
"ENSMUST00000172070",48.1828,24.1863,0,0
"ENSMUST00000172073",0,0,0,24.0487
"ENSMUST00000172074",179.652,228.546,142.579,225.732
"ENSMUST00000172079",43.1791,36.4861,22.3553,49.6979
"ENSMUST00000172081",0,0.834505,1.75263,0.836949
"ENSMUST00000172082",55.5345,48.815,58.8879,87.2397
"ENSMUST00000172083",0,2.68393,0,0
"ENSMUST00000172084",10.3659,10.3891,15.7676,10.0329
"ENSMUST00000172088",832.977,836.049,498.599,862.349
"ENSMUST00000172089",122.817,112.095,83.6229,113.287
"ENSMUST00000172091",17.5103,23.5123,13.2106,15.6374
"ENSMUST00000172095",0,0,0,0
"ENSMUST00000172097",42.7776,43.9271,44.9368,60.0605
"ENSMUST00000172098",16.2708,34.8561,23.4726,34.8518
"ENSMUST00000172099",9.02118,0,0,0
"ENSMUST00000172101",1.63207,4.26259,5.7538,10.6148
"ENSMUST00000172103",0,0,0,0
"ENSMUST00000172104",17.6066,39.9674,0,8.87285e-08
"ENSMUST00000172106",0,0,0,0
"ENSMUST00000172107",6097.46,6181.84,4237.66,6564.49
"ENSMUST00000172108",26.4921,0,0,8.2793
"ENSMUST00000172109",0,0,0,0
"ENSMUST00000172110",0,3.86789,6.1642,9.83263
"ENSMUST00000172115",2.47683,12.1627,2.09405,10.8594
"ENSMUST00000172116",0,0,0,0
"ENSMUST00000172117",0,0,0,0
"ENSMUST00000172118",5.33902,18.2771,11.6374,5.71921
"ENSMUST00000172119",13.725,13.8129,4.71229,7.9246
"ENSMUST00000172122",1523.5,1598.75,1082.12,1674.67
"ENSMUST00000172123",0,0,0,0
"ENSMUST00000172126",0,0,0,0
"ENSMUST00000172132",66.463,333.831,87.1002,98.2025
"ENSMUST00000172134",1.82236,3.87484,1.71917,1.84301
"ENSMUST00000172136",126.505,111.487,80.8039,135.962
"ENSMUST00000172138",0,2.35781,0,0
"ENSMUST00000172140",3.45941e-06,0,5.40919e-05,0.000412355
"ENSMUST00000172142",2194.26,2389.24,1750.01,2428.73
"ENSMUST00000172146",0,0,0,0
"ENSMUST00000172148",65.5963,69.8043,35,84
"ENSMUST00000172151",0,0,0,0
"ENSMUST00000172153",0,0,2.2638,10.4178
"ENSMUST00000172154",0,0,3.0295,0
"ENSMUST00000172155",0,0,0,0
"ENSMUST00000172158",0,0,17.1349,0
"ENSMUST00000172159",26.5107,34.2222,33.5612,26.3528
"ENSMUST00000172160",10.7453,12.4181,0,13.968
"ENSMUST00000172162",36.937,53.9571,27.1603,36.7866
"ENSMUST00000172163",0.544845,0,0,0
"ENSMUST00000172164",332.912,409.594,224.651,335.628
"ENSMUST00000172165",9.81489,5.32599,5.31608,285.118
"ENSMUST00000172166",10.9912,16.5386,0,24.6518
"ENSMUST00000172167",9.92173,8.90108,10.9041,12.7067
"ENSMUST00000172168",0.0362259,0,2.17544,0
"ENSMUST00000172170",2.83916e-05,0,0,5.86258e-08
"ENSMUST00000172171",38.0222,64.267,39.8357,66.6074
"ENSMUST00000172175",69,121,59,100
"ENSMUST00000172177",294.996,198.67,175.234,209.172
"ENSMUST00000172181",1.82934,0.846532,2.05219,0.540568
"ENSMUST00000172184",0,0.675533,1.22636,0.444313
"ENSMUST00000172186",0,0,0,0
"ENSMUST00000172187",16.2736,10.1062,7.19135,3.55457
"ENSMUST00000172188",0,0,0,0
"ENSMUST00000172190",0,0,0,0
"ENSMUST00000172191",0,0,0,0
"ENSMUST00000172198",1.61792,13.5475,0,0
"ENSMUST00000172199",0,0,1.43377e-05,1.04438e-07
"ENSMUST00000172200",0,0,0,0
"ENSMUST00000172203",0,0,0,0
"ENSMUST00000172205",1,0,0,0
"ENSMUST00000172206",0,0,1.01303,0
"ENSMUST00000172207",50.0339,34.4065,77.8482,78.0671
"ENSMUST00000172208",3.75799,6.34611,7.66294,5.84407
"ENSMUST00000172209",3.30721,3.71388,8.37124,3.82154
"ENSMUST00000172210",16.9481,7.59423,8.02541,34.1511
"ENSMUST00000172215",6.89104,4.48411,3.59579,12.7727
"ENSMUST00000172216",15.0677,26.5343,18.0674,17.8481
"ENSMUST00000172218",2.0574,8.37107,7.88632,4.41655
"ENSMUST00000172220",896.392,983.98,371.6,955.603
"ENSMUST00000172222",13.094,3.45485,0,0
"ENSMUST00000172225",0,0,0,0
"ENSMUST00000172226",0,0,0,0
"ENSMUST00000172229",0,16.7862,0,8.39579
"ENSMUST00000172230",0,0,0,0
"ENSMUST00000172233",0,11.2972,0,22.2107
"ENSMUST00000172235",44.8598,64.7143,54.8836,94.1697
"ENSMUST00000172237",3550.16,3329.64,3200.18,4442.01
"ENSMUST00000172238",57.3098,51.1116,21.3752,35.9943
"ENSMUST00000172239",455.359,405.178,285.781,354.043
"ENSMUST00000172240",0,0,0,0
"ENSMUST00000172241",39.1602,36.0765,42.6388,36.1104
"ENSMUST00000172244",0,0,0,0
"ENSMUST00000172246",41.2598,71.8393,44.5141,51.7953
"ENSMUST00000172247",41.1702,131.522,34.3406,157.349
"ENSMUST00000172251",0,0,0,0
"ENSMUST00000172252",40.0104,0,47.1782,74.2616
"ENSMUST00000172253",0,0,0,0
"ENSMUST00000172254",0,0,2.03207,5.62592
"ENSMUST00000172256",0,0,0,0
"ENSMUST00000172257",0,0,0,0
"ENSMUST00000172259",0,2.01803,1.01662,0
"ENSMUST00000172261",0,0,0,0
"ENSMUST00000172262",0,0,0,0
"ENSMUST00000172264",90.3951,14.4706,17.1036,27.2765
"ENSMUST00000172266",0,0,2.24124,0
"ENSMUST00000172269",1.14749e-08,1.90058e-06,9.29278e-05,0
"ENSMUST00000172270",0,0,0,0
"ENSMUST00000172271",75.1426,23.5848,49.2423,72.7714
"ENSMUST00000172272",3033.44,3315.34,2222.54,3306.45
"ENSMUST00000172274",1,0,1,2
"ENSMUST00000172276",0,4.56915,0,5.86764
"ENSMUST00000172278",1094,1297,771,1127
"ENSMUST00000172279",1.42469,12.8704,4.12495,8.17054
"ENSMUST00000172280",0,0,0,0
"ENSMUST00000172281",118.072,102.955,212.148,190.441
"ENSMUST00000172282",705.927,838.825,508.546,1083.83
"ENSMUST00000172284",309.363,424.259,341.004,377.915
"ENSMUST00000172287",27.3472,43.7631,18.7817,17.9935
"ENSMUST00000172288",58.5134,15.293,25.5518,32.2658
"ENSMUST00000172289",8.10557,29.6645,14.7908,35.2797
"ENSMUST00000172297",2.3869,1.28276,0,0
"ENSMUST00000172298",4944.99,5052.67,3324.02,5248.29
"ENSMUST00000172299",642.309,1184.95,780.536,1051.23
"ENSMUST00000172300",0,0.243095,0,0
"ENSMUST00000172301",6.64869,34.3298,0,15.2619
"ENSMUST00000172302",214.754,232.139,116.142,271.342
"ENSMUST00000172303",1151.92,1123.02,690.356,1276.4
"ENSMUST00000172304",3,0,0,0.407793
"ENSMUST00000172305",3.68733,3.75285,2.35846,3.72761
"ENSMUST00000172306",1453.65,1531.89,990.741,1378.84
"ENSMUST00000172307",12.229,0,0,0
"ENSMUST00000172308",10.0572,6.67908,8.89431,9.78874
"ENSMUST00000172314",871.932,868.502,591.872,899.748
"ENSMUST00000172320",27.6286,19.8206,29.4732,36.2701
"ENSMUST00000172321",15.1474,31.3038,20.7181,26.072
"ENSMUST00000172322",0,0,0,0
"ENSMUST00000172324",26.9901,18.6373,10.0774,24.5224
"ENSMUST00000172326",199.975,317.339,0.00374896,13.2773
"ENSMUST00000172330",6322.31,6118.53,4768.68,6248.68
"ENSMUST00000172331",13.1909,1.649,1.59769,6.56026
"ENSMUST00000172332",731.029,817.084,579.139,804.076
"ENSMUST00000172333",50.9433,84.2038,45.3358,65.4614
"ENSMUST00000172334",10.1964,15.3789,5.55208,9.88525
"ENSMUST00000172336",52.299,57.9568,33.6417,62.0962
"ENSMUST00000172338",0,0,0,0
"ENSMUST00000172341",0,6.43945,4.27635,18.878
"ENSMUST00000172346",0,0,0,0
"ENSMUST00000172347",79.0347,82.2738,61.6868,127.556
"ENSMUST00000172348",13.272,3.6786,3.38832,7.25043
"ENSMUST00000172350",0,0,1,0
"ENSMUST00000172352",3.6209,4.06982,0,21.8883
"ENSMUST00000172353",16.8667,5.48009,2.53833,8.20695
"ENSMUST00000172356",2686.11,2561.12,1633.2,2529.58
"ENSMUST00000172357",0,1.87255,0,0
"ENSMUST00000172359",0,0,0,0
"ENSMUST00000172361",3652.85,4135.15,2814.68,4397.09
"ENSMUST00000172362",418.095,43.0588,189.471,329.008
"ENSMUST00000172363",221.064,201.689,198.12,184.232
"ENSMUST00000172364",0,0,0,1.04754
"ENSMUST00000172366",0,2.83554,0,1.25987
"ENSMUST00000172367",19.2804,23.7648,18.6787,17.9278
"ENSMUST00000172369",1.85511,0,0,0
"ENSMUST00000172370",56.5672,91.0305,47.516,89.6687
"ENSMUST00000172371",52.0486,144.947,16.8296,0
"ENSMUST00000172378",0,0,0,0
"ENSMUST00000172380",0,1.28057e-08,0,0
"ENSMUST00000172382",26,35.9329,4,42.2439
"ENSMUST00000172386",0,0,1,0
"ENSMUST00000172387",412.606,535.923,316.587,462.491
"ENSMUST00000172388",0,0,0,0
"ENSMUST00000172391",0,0,0,0
"ENSMUST00000172392",30.3197,23.3356,0,9.96126
"ENSMUST00000172394",2.01534,0,0,0
"ENSMUST00000172395",15.6913,21.5408,15.707,23.4726
"ENSMUST00000172396",40.5307,28.2458,13.3187,37.605
"ENSMUST00000172397",0,0,0,2
"ENSMUST00000172398",0,3.07839,0,0
"ENSMUST00000172400",30.4621,30.0917,20.3244,36.4311
"ENSMUST00000172402",0,0,0,0
"ENSMUST00000172403",42.4602,71.3996,104.107,263.734
"ENSMUST00000172405",539.684,587.86,935.266,631.463
"ENSMUST00000172407",21.2089,5.57449,22.9168,16.5828
"ENSMUST00000172409",13.4072,12.0394,0,10.2711
"ENSMUST00000172412",7.62399,2.31275,1,2.36042
"ENSMUST00000172416",127.151,6.02515,13.8312,416.265
"ENSMUST00000172417",0,0,0,0
"ENSMUST00000172419",153.237,92.8427,88.7185,65.5738
"ENSMUST00000172422",164.449,171.747,121.268,186.575
"ENSMUST00000172429",1143.8,1122.12,841.827,1008.06
"ENSMUST00000172430",0,0,0,0
"ENSMUST00000172431",137.898,123.117,84.8718,176.62
"ENSMUST00000172432",62.9052,73.2336,48.0697,70.703
"ENSMUST00000172433",0,0,0,0
"ENSMUST00000172434",0,0,0,0
"ENSMUST00000172435",1160.87,1478.74,865.785,1472.79
"ENSMUST00000172439",2.07636,1,0,4
"ENSMUST00000172440",5.90232,3.56298,3.36629,10.4665
"ENSMUST00000172442",1435.24,1551.32,1210.28,1788.17
"ENSMUST00000172443",17.0148,37.8822,5.96986,22.5919
"ENSMUST00000172444",72.2912,25.043,41.7484,69.6898
"ENSMUST00000172445",1.87937,0,1.97195,0
"ENSMUST00000172447",0,0,0,0
"ENSMUST00000172448",104.511,110.282,20.0543,79.4229
"ENSMUST00000172449",0,0,0,0
"ENSMUST00000172450",8685.3,9406.58,6376.99,9530.93
"ENSMUST00000172451",110.993,107.195,90.3477,134.212
"ENSMUST00000172452",0,0,0,0
"ENSMUST00000172455",431.118,408.734,326.275,436.586
"ENSMUST00000172457",0,0,0,0
"ENSMUST00000172459",4,4.97487,0,0
"ENSMUST00000172460",4.25841,0,1,0
"ENSMUST00000172462",18.3672,10.7741,8.10302,18.88
"ENSMUST00000172463",0,0,0,0
"ENSMUST00000172464",6.31168,0,8.00438,0
"ENSMUST00000172465",0,0.333333,0,0
"ENSMUST00000172466",298.359,130.344,135.989,203.158
"ENSMUST00000172467",281.572,262.103,290.214,328.083
"ENSMUST00000172468",33.6025,36.5726,30.5698,32.489
"ENSMUST00000172469",0,0,0,0
"ENSMUST00000172470",4.42759,5.31412,1.05151,3.41416
