"Gene","GSM6845651","GSM6845652","GSM6845653","GSM6845654"
"Smurf1",279,235,212,243
"Smurf2",343,343,311,453
"Smyd1",7,30,10,19
"Smyd2",44,41,33,36
"Smyd3",287,303,270,296
"Smyd4",249,267,234,351
"Smyd5",116,128,121,118
"Snai1",1,0,1,3
"Snai2",5,3,2,1
"Snai3",1,1,0,0
"Snap23",122,130,113,140
"Snap25",5343,5263,4725,7486
"Snap29",233,233,206,238
"Snap47",956,985,805,1081
"Snap91",1182,1395,1297,1532
"Snapc1",485,481,442,534
"Snapc2",120,90,95,115
"Snapc3",505,486,515,632
"Snapc4",241,210,196,312
"Snapc5",50,53,46,81
"Snapin",273,295,302,318
"Snca",101,91,88,116
"Sncaip",84,108,113,90
"Sncb",1302,968,820,1145
"Sncg",47,63,13,24
"Snd1",290,236,241,286
"Sned1",334,420,441,374
"Snf8",97,79,83,119
"Snhg11",6164,6966,6124,9657
"Snhg4",61,74,72,87
"Snip1",152,123,135,155
"Snn",946,1106,936,955
"Snorc",1,1,0,1
"Snph",1062,1089,1017,1018
"Snrk",5058,4514,4788,6512
"Snrnp200",1358,1187,1212,1573
"Snrnp25",51,40,25,57
"Snrnp27",44,54,35,84
"Snrnp35",145,132,112,119
"Snrnp40",113,117,89,156
"Snrnp48",355,378,337,449
"Snrnp70",2578,2365,2224,3072
"Snrpa",142,94,95,122
"Snrpa1",100,125,97,129
"Snrpb",130,118,97,152
"Snrpb2",157,172,153,251
"Snrpc",77,50,48,81
"Snrpd1",143,143,115,205
"Snrpd2",113,92,79,116
"Snrpd3",334,318,239,366
"Snrpe",78,63,47,97
"Snrpf",20,11,10,18
"Snrpg",35,19,27,37
"Snrpn",234,236,190,270
"Snta1",167,160,166,157
"Sntb1",42,50,17,19
"Sntb2",367,334,326,386
"Sntg1",92,157,120,98
"Sntg2",2,3,2,0
"Sntn",1,10,7,8
"Snu13",127,120,121,145
"Snupn",53,42,34,47
"Snw1",149,130,107,179
"Snx1",172,164,160,211
"Snx10",329,411,376,373
"Snx11",222,175,161,217
"Snx12",544,505,536,545
"Snx13",671,807,771,1019
"Snx14",228,239,176,252
"Snx15",108,78,77,121
"Snx16",159,184,176,182
"Snx17",518,429,427,541
"Snx18",585,621,546,555
"Snx19",861,748,715,899
"Snx2",160,132,127,202
"Snx20",10,12,8,17
"Snx21",367,322,302,410
"Snx22",34,54,43,42
"Snx24",130,110,108,119
"Snx25",226,215,213,309
"Snx27",1394,1477,1383,1428
"Snx29",77,82,86,122
"Snx3",272,350,260,346
"Snx30",1208,1150,1017,1347
"Snx31",0,0,0,0
"Snx32",404,406,360,537
"Snx33",273,322,280,258
"Snx4",122,118,137,159
"Snx5",270,342,347,327
"Snx6",138,158,158,145
"Snx7",18,19,10,8
"Snx8",147,139,135,146
"Snx9",76,70,70,82
"Soat1",378,540,402,361
"Soat2",1,1,1,0
"Sobp",684,641,596,673
"Socs1",18,15,21,11
"Socs2",143,206,240,186
"Socs3",18,13,14,19
"Socs4",526,592,557,660
"Socs5",1176,1251,1102,1310
"Socs6",323,353,326,388
"Socs7",2251,1852,1754,2346
"Sod1",263,316,254,359
"Sod2",1782,1986,1811,2019
"Sod3",126,109,87,57
"Soga1",2543,1592,1708,2705
"Soga3",996,878,773,994
"Sohlh1",0,1,0,1
"Sohlh2",0,0,0,0
"Son",6224,6382,6399,7918
"Sorbs1",443,589,539,577
"Sorbs2",545,695,676,632
"Sorbs3",89,78,98,76
"Sorcs1",112,148,136,129
"Sorcs2",100,114,73,72
"Sorcs3",196,223,271,182
"Sord",97,86,75,85
"Sorl1",4456,3797,4180,5171
"Sort1",1927,1902,1756,1708
"Sos1",815,971,909,904
"Sos2",405,431,435,503
"Sost",36,20,23,35
"Sostdc1",71,40,3,4
"Sowaha",410,285,320,448
"Sowahb",527,372,350,481
"Sowahc",329,331,243,229
"Sox1",289,257,363,300
"Sox10",259,292,206,179
"Sox11",182,286,204,161
"Sox12",159,135,128,139
"Sox13",42,57,51,47
"Sox14",4,14,1,1
"Sox15",2,0,2,8
"Sox17",21,24,29,38
"Sox18",9,19,15,22
"Sox2",438,480,405,366
"Sox21",112,129,131,96
"Sox3",8,11,5,0
"Sox30",0,0,2,1
"Sox4",256,259,186,176
"Sox5",301,298,309,322
"Sox6",192,206,192,184
"Sox7",9,6,9,11
"Sox8",278,332,297,279
"Sox9",452,480,487,467
"Sp1",943,918,791,1173
"Sp100",14,17,17,20
"Sp110",2,0,3,1
"Sp140",2,1,0,1
"Sp2",161,114,119,178
"Sp3",834,880,892,1227
"Sp4",659,625,620,936
"Sp5",39,29,81,52
"Sp7",9,17,15,9
"Sp8",1,1,1,0
"Sp9",3,6,1,4
"Spa17",5,7,6,6
"Spaar",11,6,11,10
"Spaca1",1,1,0,0
"Spaca3",1,0,0,2
"Spaca4",1,1,0,0
"Spaca5",7,3,1,3
"Spaca6",1164,822,750,1236
"Spaca7",0,1,0,0
"Spaca9",4,0,1,5
"Spag1",222,194,177,288
"Spag16",8,15,16,14
"Spag17",1,14,4,8
"Spag4",31,22,31,38
"Spag5",215,215,249,257
"Spag6",6,2,12,8
"Spag6l",17,23,16,12
"Spag7",363,311,272,365
"Spag8",24,21,33,36
"Spag9",3907,4494,4543,4400
"Sparc",3580,4627,4251,3911
"Sparcl1",12224,13482,12892,12209
"Spast",353,414,397,489
"Spata1",14,10,20,18
"Spata13",169,177,164,121
"Spata17",1,4,4,5
"Spata18",10,9,9,10
"Spata19",0,0,2,0
"Spata2",628,507,515,793
"Spata20",5,5,6,8
"Spata21",10,3,2,9
"Spata24",7,10,11,12
"Spata25",9,4,4,4
"Spata2l",197,139,132,176
"Spata3",13,15,8,8
"Spata31d1d",3,1,6,6
"Spata32",4,3,3,12
"Spata33",59,55,55,51
"Spata4",1,0,1,1
"Spata45",2,2,1,5
"Spata46",2,3,11,3
"Spata48",0,0,3,2
"Spata5",114,148,107,173
"Spata6",24,32,28,23
"Spata7",219,182,177,279
"Spata9",17,15,15,19
"Spatc1",2,0,0,0
"Spatc1l",2,0,0,0
"Spats1",27,23,16,30
"Spats2",215,184,177,227
"Spats2l",87,95,67,65
"Spc24",27,18,17,29
"Spc25",1,6,0,3
"Spcs1",336,318,271,364
"Spcs2",324,395,349,364
"Spcs3",755,799,822,969
"Spdef",9,5,1,8
"Spdl1",6,4,6,5
"Spdya",9,8,6,19
"Spdye4b",0,0,1,0
"Spdye4c",1,1,0,1
"Specc1",2275,2023,1680,2773
"Specc1l",1813,1556,1506,1906
"Speer4a",10,27,20,11
"Speer4b",34,30,46,34
"Speer4f2",0,1,0,0
"Spef1",103,84,70,91
"Spef2",25,21,37,22
"Speg",1049,748,709,1230
"Spem1",6,10,1,15
"Spem2",0,0,3,0
"Spen",2137,1939,1819,2159
"Spertl",2,0,0,0
"Spg11",186,184,200,215
"Spg20",514,536,421,447
"Spg21",48,51,35,71
"Spg7",204,189,159,253
"Sphk1",74,88,91,82
"Sphk2",288,225,249,308
"Sphkap",5779,4800,5464,7507
"Spi1",4,8,8,6
"Spib",4,2,3,0
"Spic",1,1,0,0
"Spice1",62,82,73,95
"Spidr",6,3,7,11
"Spin1",1113,1223,1119,1255
"Spin2c",49,44,30,34
"Spin4",28,28,33,42
"Spindoc",124,111,84,136
"Spink10",21,27,16,18
"Spink13",1,0,0,0
"Spink2",0,1,0,0
"Spink4",3,2,1,0
"Spink5",0,0,0,0
"Spink7",1,1,0,0
"Spink8",8,2,0,6
"Spint1",2,6,3,3
"Spint2",167,118,96,141
"Spire1",1412,1421,1535,1801
"Spire2",135,88,59,81
"Spn",7,6,8,3
"Spns1",258,257,234,321
"Spns2",289,303,268,286
"Spns3",3,6,2,6
"Spo11",0,9,5,1
"Spocd1",3,1,3,1
"Spock1",1754,1530,1594,2061
"Spock2",10420,8301,8136,9892
"Spock3",491,632,630,588
"Spon1",1001,934,876,935
"Spon2",6,4,4,0
"Spop",2016,1664,1704,2058
"Spopl",407,508,466,579
"Spout1",181,204,137,223
"Spp1",215,357,195,167
"Spp2",2,1,1,0
"Sppl2a",314,332,357,441
"Sppl2b",302,238,251,396
"Sppl2c",1,0,0,1
"Sppl3",238,183,204,234
"Spr",238,239,219,249
"Spred1",1737,2397,2498,2155
"Spred2",687,731,634,875
"Spred3",320,283,274,413
"Sprn",271,255,241,381
"Sprr1a",0,0,0,0
"Sprtn",252,226,216,269
"Spry1",71,82,84,91
"Spry2",504,516,520,647
"Spry4",282,341,217,196
"Spryd3",879,711,597,715
"Spryd4",90,56,78,98
"Spryd7",229,262,277,360
"Spsb1",209,172,173,200
"Spsb2",65,72,60,61
"Spsb3",115,104,80,118
"Spsb4",35,49,45,52
"Spta1",2,0,1,0
"Sptan1",10343,8819,8777,11324
"Sptb",4419,3091,3049,4491
"Sptbn1",7909,7319,6670,7508
"Sptbn2",10311,7913,9480,9524
"Sptbn4",1805,1250,1198,1743
"Sptbn5",9,9,10,2
"Sptlc1",180,191,169,221
"Sptlc2",254,275,235,280
"Sptlc3",1,0,3,2
"Sptssa",207,225,204,233
"Sptssb",84,80,66,100
"Spty2d1",453,388,387,494
"Spx",27,26,27,23
"Sqle",350,364,264,215
"Sqor",24,20,29,38
"Sqstm1",2342,2253,1876,2313
"Sra1",214,180,166,203
"Srarp",9,4,3,11
"Srbd1",100,87,76,96
"Src",418,436,396,380
"Srcap",136,145,131,205
"Srcin1",2953,2376,2202,2769
"Srd5a1",41,36,34,43
"Srd5a3",43,38,50,45
"Srebf1",377,417,387,370
"Srebf2",779,718,605,685
"Srek1",771,857,868,974
"Srek1ip1",100,113,101,150
"Srf",136,98,97,113
"Srfbp1",277,233,228,262
"Srgap1",541,476,484,486
"Srgap2",1346,1145,1121,1518
"Srgap3",3686,2951,2907,3705
"Srgn",24,22,22,28
"Sri",392,454,468,514
"Srl",151,144,146,142
"Srm",100,99,104,123
"Srms",2,1,0,2
"Srp14",361,315,268,400
"Srp19",241,228,193,273
"Srp54a",180,126,108,139
"Srp54b",1,1,1,1
"Srp54c",48,27,17,34
"Srp68",268,256,192,294
"Srp72",417,485,436,565
"Srp9",437,511,450,541
"Srpk1",489,494,424,572
"Srpk2",1586,1676,1746,1952
"Srpk3",45,56,47,75
"Srpr",775,707,678,789
"Srprb",378,352,333,394
"Srpx",1,1,1,1
"Srpx2",4,5,6,5
"Srr",239,243,249,288
"Srrd",31,30,25,47
"Srrm1",951,987,977,1175
"Srrm2",6069,6140,5585,7928
"Srrm3",632,446,424,679
"Srrm4",584,605,559,719
"Srrt",1068,935,879,1106
"Srsf1",3025,3596,3578,4339
"Srsf10",720,862,741,978
"Srsf11",1056,1121,1072,1536
"Srsf12",132,122,107,112
"Srsf2",697,889,774,1044
"Srsf3",1275,1389,1353,1760
"Srsf4",139,113,85,153
"Srsf5",1605,2006,1907,2481
"Srsf6",1287,1518,1421,1789
"Srsf7",770,862,791,1095
"Srsf9",255,178,191,238
"Srxn1",784,734,714,837
"Ss18",383,422,436,492
"Ss18l1",464,438,378,430
"Ss18l2",333,304,257,380
"Ssb",1189,1216,1055,1365
"Ssbp1",232,196,192,255
"Ssbp2",167,191,192,195
"Ssbp3",907,800,744,907
"Ssbp4",141,123,108,154
"Ssc4d",8,12,6,8
"Ssc5d",13,22,17,8
"Ssh1",475,413,344,455
"Ssh2",608,642,607,735
"Ssh3",230,243,231,414
"Ssmem1",1,0,0,2
"Ssna1",278,201,193,277
"Sspn",234,298,298,209
"Sspo",19,24,23,20
"Ssr1",1929,1871,1924,1998
"Ssr2",295,233,223,314
"Ssr3",1339,1464,1473,1511
"Ssr4",181,162,159,230
"Ssrp1",800,755,687,916
"Sst",69,122,47,32
"Sstr1",52,66,29,23
"Sstr2",16,26,17,11
"Sstr3",296,211,208,311
"Sstr4",17,25,16,10
"Sstr5",0,1,0,2
"Ssu2",1,0,1,1
"Ssu72",219,193,199,237
"Ssx2ip",473,413,341,479
"Ssx9",0,1,0,0
"Ssxb5",2,2,1,2
"St13",1167,1267,1258,1329
"St14",13,12,13,18
"St18",802,820,757,1262
"St3gal1",69,95,48,56
"St3gal2",1699,1261,1254,1741
"St3gal3",216,171,168,266
"St3gal4",174,144,181,172
"St3gal5",715,545,524,726
"St3gal6",155,179,155,150
"St5",400,349,321,317
"St6gal1",186,234,223,163
"St6gal2",54,105,76,75
"St6galnac1",0,0,1,0
"St6galnac2",87,68,38,86
"St6galnac3",188,199,216,170
"St6galnac4",757,490,560,884
"St6galnac5",90,93,79,62
"St6galnac6",577,588,587,615
"St7",112,132,94,135
"St7l",389,392,325,464
"St8sia1",1716,1719,1669,1855
"St8sia2",25,27,21,15
"St8sia3",876,921,753,1199
"St8sia4",133,173,136,131
"St8sia5",1514,1065,1253,1848
"St8sia6",30,60,25,39
"Stab1",103,129,165,100
"Stab2",23,27,16,14
"Stac",79,92,92,95
"Stac2",284,335,283,251
"Stac3",63,43,37,46
"Stag1",496,586,552,800
"Stag2",646,729,687,990
"Stag3",2,10,7,6
"Stam",332,447,459,501
"Stam2",147,150,164,143
"Stambp",175,158,147,201
"Stambpl1",69,94,82,73
"Stap1",11,13,16,17
"Stap2",78,66,55,141
"Star",158,170,140,215
"Stard10",264,188,181,252
"Stard13",212,265,216,193
"Stard3",123,132,109,140
"Stard3nl",168,149,159,185
"Stard4",745,699,572,737
"Stard5",585,440,441,626
"Stard6",7,3,10,11
"Stard7",631,688,686,850
"Stard8",116,126,144,116
"Stard9",429,464,363,397
"Stat1",162,144,118,242
"Stat2",629,485,445,843
"Stat3",293,298,284,322
"Stat4",0,0,0,0
"Stat5a",43,29,44,26
"Stat5b",455,423,405,531
"Stat6",102,80,65,72
"Stau1",525,471,445,612
"Stau2",468,527,453,567
"Stbd1",20,20,18,8
"Stc1",8,8,4,6
"Stc2",120,60,131,110
"Steap1",9,11,2,1
"Steap2",1046,963,1044,1179
"Steap3",25,24,42,25
"Steap4",4,13,3,1
"Stfa3",0,0,0,0
"Stil",42,32,34,43
"Stim1",404,391,381,461
"Stim2",329,377,300,384
"Stimate",140,154,153,200
"Stip1",859,779,630,767
"Stk10",171,146,122,214
"Stk11",848,707,693,761
"Stk11ip",192,160,161,197
"Stk16",173,182,165,220
"Stk17b",581,572,653,793
"Stk19",173,128,128,154
"Stk24",276,279,208,264
"Stk25",858,808,738,987
"Stk26",4,5,7,5
"Stk3",179,171,140,254
"Stk31",0,0,0,0
"Stk32a",217,241,334,314
"Stk32b",16,18,9,11
"Stk32c",81,111,51,52
"Stk33",5,4,5,1
"Stk35",719,680,590,850
"Stk36",20,39,33,38
"Stk38",477,471,441,576
"Stk38l",285,310,307,325
"Stk39",407,385,311,366
"Stk4",414,414,464,498
"Stk40",311,263,269,303
"Stkld1",13,5,11,14
"Stmn1",733,772,650,576
"Stmn2",2515,2159,1915,3172
"Stmn3",2343,2220,1907,2549
"Stmn4",905,823,702,672
"Stmnd1",1,2,3,1
"Stn1",44,28,26,54
"Stom",140,164,171,151
"Stoml1",474,382,339,419
"Stoml2",358,371,296,406
"Stoml3",6,8,11,8
"Ston1",98,96,129,59
"Ston2",351,522,467,260
"Stox1",17,18,15,18
"Stox2",1857,1884,1670,1682
"Stpg1",7,6,6,2
"Stpg2",2,1,1,0
"Stpg4",0,0,0,2
"Stra6",29,14,16,12
"Stra6l",0,3,3,0
"Stra8",0,1,0,0
"Strada",186,175,189,236
"Stradb",116,132,139,140
"Strap",402,439,442,517
"Strbp",3547,3660,3671,4270
"Strc",30,18,17,31
"Strip1",412,337,355,482
"Strip2",1068,931,999,1362
"Strn",686,893,851,831
"Strn3",891,929,858,1213
"Strn4",356,294,261,392
"Stt3a",420,414,428,495
"Stt3b",357,410,419,444
"Stub1",467,421,367,546
"Stum",212,169,134,191
"Stx11",4,3,4,1
"Stx12",583,711,736,786
"Stx16",751,696,616,767
"Stx17",208,193,249,243
"Stx18",142,140,120,178
"Stx19",7,15,13,21
"Stx1a",12,24,16,17
"Stx1b",5328,4462,4247,5509
"Stx2",71,92,50,70
"Stx3",422,384,355,521
"Stx4a",561,407,367,433
"Stx5a",430,457,449,575
"Stx6",442,438,426,470
"Stx7",412,562,558,563
"Stx8",74,46,54,84
"Stxbp1",3650,3205,3019,3934
"Stxbp2",81,85,97,119
"Stxbp3",93,128,137,101
"Stxbp4",204,198,212,232
"Stxbp5",814,969,842,1066
"Stxbp5l",891,844,945,1329
"Stxbp6",128,201,124,104
"Styk1",5,7,6,2
"Styx",154,158,160,237
"Styxl1",3,1,3,0
"Sub1",636,811,768,867
"Sucla2",700,681,597,698
"Suclg1",249,266,240,286
"Suclg2",37,55,38,39
"Sucnr1",1,0,0,0
"Suco",571,688,606,716
"Suds3",605,539,494,679
"Sufu",141,128,108,173
"Sugct",9,8,13,13
"Sugp1",373,312,313,452
"Sugp2",747,703,647,910
"Sugt1",926,901,852,1033
"Sulf1",300,266,314,338
"Sulf2",136,170,140,109
"Sult1a1",89,103,107,97
"Sult1c1",0,0,0,0
"Sult1c2",0,0,1,0
"Sult2a8",0,0,0,0
"Sult2b1",35,32,30,37
"Sult4a1",2453,2201,1827,2172
"Sult5a1",0,0,3,2
"Sult6b1",2,3,0,6
"Sult6b2",2,1,2,3
"Sumf1",194,184,209,192
"Sumf2",56,37,37,54
"Sumo1",217,243,211,277
"Sumo2",56,29,43,73
"Sumo3",957,886,836,984
"Sun1",449,422,354,554
"Sun2",490,440,395,445
"Suox",168,179,158,193
"Supt16",867,746,703,914
"Supt20",224,284,234,318
"Supt3",20,25,30,20
"Supt4a",107,84,67,127
"Supt5",962,776,676,968
"Supt6",2034,1670,1580,1968
"Supt7l",146,139,117,187
"Supv3l1",107,121,117,151
"Surf1",253,265,271,336
"Surf2",220,234,163,250
"Surf4",459,424,368,430
"Surf6",420,288,290,347
"Susd1",7,14,11,8
"Susd2",56,56,43,34
"Susd3",0,4,3,6
"Susd4",496,448,422,432
"Susd5",46,57,40,26
"Susd6",840,784,782,1014
"Suv39h1",106,88,103,106
"Suv39h2",55,59,47,67
"Suz12",526,596,594,750
"Sv2a",4297,4028,3628,4361
"Sv2b",2200,1843,1883,2686
"Sv2c",1338,926,1003,1430
"Svbp",67,47,43,57
"Svep1",598,389,402,625
"Svil",221,169,218,214
"Svip",519,731,660,660
"Svop",595,423,409,569
"Svopl",5,3,6,5
"Svs1",0,1,0,0
"Svs3a",1,0,1,0
"Svs5",0,0,0,0
"Swap70",60,72,60,51
"Swi5",469,442,395,495
"Swsap1",121,92,106,130
"Swt1",166,163,163,220
"Syap1",211,241,222,260
"Sybu",771,781,673,808
"Syce1",2,3,0,0
"Syce1l",1,2,1,1
"Syce2",20,26,32,29
"Syce3",2,0,3,1
"Sycp1",38,33,43,49
"Sycp2",69,112,120,165
"Sycp2l",0,3,0,0
"Sycp3",5,6,5,9
"Syde1",127,108,89,123
"Syde2",46,61,68,66
"Syf2",361,272,250,384
"Syk",14,26,18,9
"Sympk",482,448,381,565
"Syn1",601,623,516,754
"Syn2",1529,1659,1563,1730
"Syn3",94,120,105,127
"Syna",22,30,14,10
"Sync",16,17,8,15
"Syncrip",1240,1341,1441,1635
"Syndig1",807,702,708,854
"Syndig1l",201,174,135,220
"Syne1",12505,9851,10066,14584
"Syne2",823,604,736,1026
"Syne3",44,66,49,29
"Syne4",41,38,36,52
"Syngap1",798,613,624,821
"Syngr1",4466,3575,3556,4188
"Syngr2",39,24,24,31
"Syngr3",256,260,196,275
"Syngr4",12,8,3,12
"Synj1",1300,1417,1287,1577
"Synj2",220,271,211,204
"Synj2bp",619,715,597,735
"Synm",670,728,614,508
"Synpo",241,221,198,210
"Synpo2",158,189,241,193
"Synpo2l",20,15,17,18
"Synpr",268,335,329,437
"Synrg",730,686,626,773
"Syp",3599,3263,3050,3386
"Sypl",263,371,319,342
"Sypl2",29,25,25,21
"Sys1",135,139,152,168
"Syt1",2947,2671,2313,3695
"Syt10",83,99,100,125
"Syt11",4960,5228,4388,4755
"Syt12",482,367,365,626
"Syt13",1535,1395,1269,1553
"Syt14",903,808,799,1075
"Syt15",11,12,12,8
"Syt16",64,100,66,54
"Syt17",25,36,20,21
"Syt2",5209,4420,4059,4733
"Syt3",187,142,122,194
"Syt4",2443,2522,2169,3037
"Syt5",85,106,60,76
"Syt6",59,109,50,88
"Syt7",2506,2026,2148,2474
"Syt8",0,0,0,0
"Syt9",375,310,313,420
"Sytl1",7,6,5,7
"Sytl2",311,349,227,226
"Sytl3",3,3,2,1
"Sytl4",6,8,12,8
"Sytl5",8,2,6,6
"Syvn1",281,265,262,363
"Szrd1",608,535,546,524
"Szt2",431,374,367,443
"T",0,0,0,1
"T2",7,8,7,2
"Tab1",196,138,180,235
"Tab2",789,767,707,941
"Tab3",361,342,357,416
"Tac1",15,42,15,7
"Tac4",10,3,5,14
"Tacc1",1660,1678,1681,1643
"Tacc2",905,694,666,1034
"Tacc3",28,24,15,14
"Taco1",75,69,80,84
"Tacr1",28,33,15,5
"Tacr2",1,0,0,0
"Tacr3",20,40,26,12
"Tacstd2",4,3,2,2
"Tada1",62,61,65,84
"Tada2a",127,121,118,174
"Tada2b",435,427,357,417
"Tada3",165,112,111,166
"Taf1",728,727,721,801
"Taf10",233,195,162,267
"Taf11",239,191,187,249
"Taf12",112,114,102,121
"Taf13",188,226,211,192
"Taf15",454,384,348,464
"Taf1a",131,125,96,139
"Taf1b",55,48,43,53
"Taf1c",63,58,50,66
"Taf1d",313,316,300,411
"Taf2",222,206,212,262
"Taf3",393,314,284,376
"Taf4",155,142,149,162
"Taf4b",37,39,31,46
"Taf5",122,109,85,144
"Taf5l",83,81,115,135
"Taf6",197,171,134,218
"Taf6l",102,69,74,112
"Taf7",338,331,299,396
"Taf7l",3,4,5,3
"Taf7l2",9,10,12,5
"Taf8",174,146,158,202
"Taf9",10,9,12,17
"Taf9b",180,187,198,262
"Tafa1",36,39,25,13
"Tafa2",87,114,62,47
"Tafa3",9,3,5,4
"Tafa4",0,1,1,0
"Tafa5",397,399,329,419
"Tagap",8,11,8,7
"Tagap1",127,126,107,123
"Tagln",2,2,1,3
"Tagln2",32,35,30,23
"Tagln3",1131,931,764,1217
"Tal1",35,64,23,12
"Tal2",1,1,5,5
"Taldo1",265,258,250,288
"Tamm41",66,55,69,73
"Tanc1",811,702,687,825
"Tanc2",723,811,613,641
"Tango2",298,298,229,384
"Tango6",82,60,77,106
"Tank",143,181,139,220
"Taok1",3478,3921,4098,4383
"Taok2",1904,1657,1516,1813
"Taok3",691,549,522,713
"Tap1",15,19,20,23
"Tap2",96,71,57,66
"Tapbp",337,280,243,276
"Tapbpl",92,89,67,87
"Tapt1",416,457,387,524
"Tarbp1",219,185,199,266
"Tarbp2",265,195,166,269
"Tardbp",2534,2605,2468,3227
"Tarm1",0,1,0,0
"Tars",325,261,306,397
"Tars2",226,188,189,270
"Tarsl2",98,109,92,93
"Tas1r1",30,31,37,31
"Tas1r3",89,74,44,93
"Tas2r108",1,1,7,3
"Tas2r110",0,0,1,1
"Tas2r113",0,0,2,0
"Tas2r116",0,0,0,1
"Tas2r123",0,0,0,0
"Tas2r125",0,1,5,1
"Tas2r126",4,4,4,5
"Tas2r135",6,5,10,6
"Tas2r137",1,5,3,4
"Tas2r143",3,2,6,1
"Tasor",946,1035,1105,1356
"Tasor2",711,725,726,1045
"Tasp1",241,247,226,269
"Tat",1,1,0,2
"Tatdn1",157,146,129,194
"Tatdn2",483,412,391,516
"Tatdn3",112,114,92,154
"Tax1bp1",841,900,841,1013
"Tax1bp3",36,15,11,29
"Taz",356,352,350,478
"Tbata",130,78,46,123
"Tbc1d1",284,218,236,283
"Tbc1d10a",76,101,60,82
"Tbc1d10b",901,800,697,813
"Tbc1d10c",3,4,2,0
"Tbc1d12",132,187,189,186
"Tbc1d13",383,334,323,359
"Tbc1d14",397,423,340,413
"Tbc1d15",191,201,212,265
"Tbc1d16",1269,1161,1108,1257
"Tbc1d17",289,269,201,328
"Tbc1d19",104,111,109,132
"Tbc1d2",26,15,10,13
"Tbc1d20",353,351,322,393
"Tbc1d21",0,1,0,0
"Tbc1d22a",139,105,113,126
"Tbc1d22b",322,255,256,302
"Tbc1d23",246,246,281,288
"Tbc1d24",640,592,562,699
"Tbc1d25",113,106,85,137
"Tbc1d2b",242,229,211,295
"Tbc1d30",571,551,493,600
"Tbc1d31",48,72,64,73
"Tbc1d32",128,158,149,152
"Tbc1d4",567,651,788,750
"Tbc1d5",185,227,194,231
"Tbc1d7",25,19,25,31
"Tbc1d8",220,209,145,305
"Tbc1d8b",104,145,125,147
"Tbc1d9",1173,977,947,1023
"Tbc1d9b",777,687,686,884
"Tbca",57,57,42,65
"Tbcb",273,252,205,272
"Tbcc",213,166,160,230
"Tbccd1",85,101,90,109
"Tbcd",168,122,116,184
"Tbce",203,198,219,278
"Tbcel",806,805,761,884
"Tbck",314,373,365,437
"Tbk1",169,163,155,237
"Tbkbp1",583,473,415,667
"Tbl1x",644,603,585,697
"Tbl1xr1",990,1038,1048,1099
"Tbl2",362,312,301,367
"Tbl3",152,168,133,179
"Tbp",337,357,372,547
"Tbpl1",379,444,401,544
"Tbr1",5,8,9,8
"Tbrg1",78,54,50,106
"Tbrg4",191,188,189,236
"Tbx1",7,2,9,5
"Tbx10",0,0,1,1
"Tbx15",15,31,29,10
"Tbx18",26,25,33,25
"Tbx2",10,8,7,6
"Tbx20",1,0,2,0
"Tbx22",0,0,1,0
"Tbx3",26,24,18,27
"Tbx4",2,7,0,0
"Tbx6",25,24,15,15
"Tbxa2r",1,2,1,1
"Tbxas1",14,16,22,26
"Tc2n",4,1,1,1
"Tcaf1",2992,2972,2723,2847
"Tcaf2",13,24,11,17
"Tcaf3",13,13,13,19
"Tcaim",156,177,151,187
"Tcam1",1,3,1,5
"Tcap",8,9,13,23
"Tcea1",124,104,151,170
"Tcea2",147,159,157,202
"Tcea3",2,2,2,3
"Tceal1",240,219,201,312
"Tceal3",577,452,428,547
"Tceal5",350,240,245,283
"Tceal6",307,251,211,247
"Tceal7",0,3,0,6
"Tceal8",357,317,302,404
"Tceal9",542,473,379,529
"Tceanc",33,31,38,52
"Tceanc2",200,165,158,181
"Tcerg1",436,484,456,557
"Tcerg1l",28,15,28,24
"Tcf12",723,838,838,951
"Tcf15",10,15,15,17
"Tcf19",9,10,9,16
"Tcf20",5991,5266,4498,6051
"Tcf21",0,1,0,0
"Tcf23",4,6,11,11
"Tcf24",2,5,2,0
"Tcf25",1324,1300,1131,1602
"Tcf3",199,145,139,197
"Tcf4",2986,3147,3223,3792
"Tcf7",38,26,27,20
"Tcf7l1",52,71,57,34
"Tcf7l2",270,410,217,192
"Tcfl5",1,3,3,0
"Tchh",52,76,45,41
"Tchhl1",1,0,3,1
"Tchp",172,141,169,210
"Tcim",9,29,20,11
"Tcirg1",56,67,69,57
"Tcn2",55,63,42,48
"Tcof1",228,187,172,227
"Tcp1",926,965,839,1056
"Tcp10a",0,1,0,1
"Tcp10b",3,1,1,1
"Tcp10c",0,1,0,1
"Tcp11",5,4,5,5
"Tcp11l1",557,612,645,727
"Tcp11l2",190,201,178,279
"Tcta",159,162,180,198
"Tcte1",60,57,49,52
"Tcte2",76,91,74,106
"Tctex1d1",2,2,0,1
"Tctex1d2",25,28,40,45
"Tctex1d4",2,6,8,6
"Tctn1",96,75,81,121
"Tctn2",46,46,27,39
"Tctn3",81,95,87,108
"Tdg",70,76,76,95
"Tdgf1",29,28,35,35
"Tdh",2,1,0,1
"Tdo2",20,17,43,62
"Tdp1",103,99,88,86
"Tdp2",227,248,205,300
"Tdrd1",1,0,0,0
"Tdrd12",3,7,3,2
"Tdrd3",341,322,313,379
"Tdrd5",6,18,6,7
"Tdrd6",25,30,26,18
"Tdrd7",144,181,161,196
"Tdrd9",0,3,1,1
"Tdrkh",452,435,405,446
