"Gene_ID","GSM4913330","GSM4913331","GSM4913332","GSM4913333","GSM4913334","GSM4913335","GSM4913336","GSM4913337","GSM4913338","GSM4913339","GSM4913340","GSM4913341","GSM4913342","GSM4913343","GSM4913344"
"ENSMUSG00000037921",112,0,0,5,53,70,21,65,28,37,123,20,0,9,8
"ENSMUSG00000037922",104,0,78,0,40,70,37,50,26,89,124,83,126,73,64
"ENSMUSG00000037924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037926",780,210,423,606,509,280,420,587,264,550,558,292,330,380,479
"ENSMUSG00000037933",658,81,450,881,1075,604,350,730,531,1460,834,362,367,307,218
"ENSMUSG00000037935",1195,929,1102,687,790,847,974,901,1144,784,1244,872,1122,893,844
"ENSMUSG00000037936",529,1233,944,662,1019,585,412,602,542,980,746,190,1096,647,311
"ENSMUSG00000037938",415,764,407,556,283,507,743,487,459,354,527,266,436,341,280
"ENSMUSG00000037940",246,5,546,718,493,457,377,625,380,407,746,236,207,325,211
"ENSMUSG00000037942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037944",0,0,0,0,35,20,0,0,6,0,16,10,0,0,0
"ENSMUSG00000037946",0,0,18,41,43,18,47,126,7,122,115,0,0,69,0
"ENSMUSG00000037949",650,1,592,697,937,565,770,1049,706,1169,842,488,183,887,513
"ENSMUSG00000037953",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"ENSMUSG00000037957",398,986,1254,1400,1215,1387,1149,1623,1241,1458,2096,1232,1046,1032,687
"ENSMUSG00000037958",1775,1758,1647,3127,655,1137,1606,1130,1507,722,1704,1859,3182,1299,1816
"ENSMUSG00000037960",422,313,258,859,187,315,420,781,250,468,641,269,397,253,308
"ENSMUSG00000037962",2,0,8,0,5,0,12,18,11,20,17,0,0,56,38
"ENSMUSG00000037965",468,432,1574,1461,1251,1230,1577,1462,1788,963,1811,860,1173,1249,449
"ENSMUSG00000037966",2141,1158,1155,2216,1255,1820,1897,1467,1724,1607,1474,1081,1074,916,787
"ENSMUSG00000037971",3292,3426,2668,4525,1715,2810,4494,3358,3310,2033,3605,4868,4597,3194,5231
"ENSMUSG00000037972",2386,1616,1749,1838,2032,2421,1574,2012,1441,1988,1560,2157,1001,1944,1866
"ENSMUSG00000037973",45,0,0,0,14,158,110,51,63,59,29,0,333,36,74
"ENSMUSG00000037974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037977",69,0,119,107,147,65,57,101,31,85,58,92,85,152,99
"ENSMUSG00000037979",1308,2245,2400,3919,2529,1966,1095,1818,1751,2784,1272,1392,1041,2192,1470
"ENSMUSG00000037982",26,125,183,132,154,149,74,123,138,114,137,37,44,63,10
"ENSMUSG00000037984",8832,101,3170,74,5292,21636,21224,9166,9124,9465,1823,5152,19875,5717,5572
"ENSMUSG00000037989",757,491,392,500,1222,348,290,315,400,863,645,1151,695,1005,817
"ENSMUSG00000037990",375,24,307,0,474,275,184,123,239,193,49,197,2,175,262
"ENSMUSG00000037991",0,0,6,0,0,0,0,7,0,3,3,0,0,0,1
"ENSMUSG00000037992",116,0,62,0,191,12,50,49,60,138,22,37,39,75,6
"ENSMUSG00000037993",221,98,376,141,476,273,71,95,90,394,148,291,160,215,128
"ENSMUSG00000037994",129,0,209,0,155,92,85,88,69,33,72,134,167,80,324
"ENSMUSG00000037995",186,174,48,39,40,2,4,67,3,49,94,109,0,36,79
"ENSMUSG00000037996",1842,2165,1015,1333,1921,4119,6291,2835,2025,4888,1643,1759,609,886,1393
"ENSMUSG00000037997",230,248,616,869,430,666,521,467,529,544,520,239,402,353,533
"ENSMUSG00000037999",1517,540,749,1544,1136,1974,1489,2299,1250,1702,2346,3116,2022,1574,1962
"ENSMUSG00000038000",2382,1828,1951,3876,1906,1307,1444,1214,1397,1429,1234,2130,2265,2241,3441
"ENSMUSG00000038002",250,169,65,137,85,50,97,57,34,78,30,225,117,56,367
"ENSMUSG00000038005",3689,5031,3248,4379,2077,3135,3782,2161,2631,1479,2941,4109,5188,2762,3515
"ENSMUSG00000038007",144,752,217,352,201,162,115,202,160,199,390,133,50,102,72
"ENSMUSG00000038009",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"ENSMUSG00000038010",212,286,319,358,171,274,313,339,415,222,257,86,437,173,202
"ENSMUSG00000038011",36,0,0,19,0,1,31,20,35,20,5,16,0,5,0
"ENSMUSG00000038013",560,187,232,200,465,146,146,141,129,165,239,854,215,306,706
"ENSMUSG00000038014",1117,640,1274,910,1349,986,678,1130,1166,1592,1001,813,1296,971,601
"ENSMUSG00000038015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038020",1207,509,219,165,853,350,260,175,400,510,239,1493,319,754,1546
"ENSMUSG00000038022",254,314,277,87,351,139,375,268,484,390,337,91,407,245,103
"ENSMUSG00000038023",804,963,1026,964,1375,1041,743,2036,968,2208,1386,578,341,909,489
"ENSMUSG00000038024",136,28,113,87,99,88,117,116,84,185,180,176,14,77,71
"ENSMUSG00000038025",146,114,166,400,172,117,43,82,96,286,163,271,78,114,123
"ENSMUSG00000038026",1625,488,1716,853,2490,422,277,606,845,670,904,2131,2850,1963,2206
"ENSMUSG00000038028",546,219,279,343,595,630,588,313,380,439,357,136,379,333,307
"ENSMUSG00000038034",2967,3482,3192,2282,8198,1929,1479,3137,2575,7532,4118,1691,1159,3826,1401
"ENSMUSG00000038037",47,130,44,67,31,10,36,63,39,42,29,27,46,52,75
"ENSMUSG00000038039",4147,2983,4187,3408,2251,3164,3945,2050,2970,2067,3057,2954,3513,1956,3692
"ENSMUSG00000038042",324,591,836,462,657,663,449,1247,584,965,1321,134,338,474,137
"ENSMUSG00000038044",0,0,8,0,8,11,0,0,0,18,9,0,0,0,0
"ENSMUSG00000038045",0,0,2,53,0,0,15,7,0,0,6,0,0,1,55
"ENSMUSG00000038046",1446,721,1059,1551,856,840,1073,515,899,706,786,735,1403,907,1289
"ENSMUSG00000038047",63,388,112,177,104,88,318,235,198,240,186,246,149,149,56
"ENSMUSG00000038048",116,18,432,480,142,773,548,318,457,297,285,110,5,97,1
"ENSMUSG00000038055",1409,1380,1211,2182,1239,929,647,857,937,1177,1040,1544,1880,1352,2144
"ENSMUSG00000038056",1117,716,883,279,1260,780,978,721,655,908,1330,1064,586,518,986
"ENSMUSG00000038057",27,0,4,0,15,14,22,49,12,19,18,15,11,9,23
"ENSMUSG00000038058",67,3,60,323,66,16,7,169,65,291,125,154,0,100,48
"ENSMUSG00000038059",352,602,267,278,322,453,588,397,354,333,322,613,342,379,122
"ENSMUSG00000038060",14,34,15,79,10,13,17,53,17,47,43,2,21,15,35
"ENSMUSG00000038064",0,0,0,24,4,44,20,65,24,40,3,0,14,16,0
"ENSMUSG00000038065",2340,444,1411,790,1778,2230,976,1910,1996,2113,1911,1383,866,773,666
"ENSMUSG00000038067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038068",156,0,22,5,11,29,23,54,22,94,16,129,83,49,186
"ENSMUSG00000038069",428,639,915,665,1089,769,502,882,861,728,927,175,569,833,381
"ENSMUSG00000038070",636,543,488,303,299,349,234,273,364,235,285,653,277,310,519
"ENSMUSG00000038071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038072",762,564,1834,1422,1496,2155,2083,1717,1885,1723,1748,1284,2150,1690,1327
"ENSMUSG00000038074",457,156,539,89,351,708,617,604,708,484,578,201,147,386,77
"ENSMUSG00000038077",1590,247,1044,1019,2061,372,257,927,480,1741,789,333,953,241,660
"ENSMUSG00000038079",2018,1983,1894,1992,1223,1941,3403,2722,3461,2263,2886,2106,3788,1793,1665
"ENSMUSG00000038080",643,371,694,438,466,488,490,636,666,473,795,460,691,755,340
"ENSMUSG00000038084",1502,1870,2776,1452,2771,2956,1736,2425,2470,3150,2306,1687,798,1676,1487
"ENSMUSG00000038085",594,313,394,454,295,272,302,258,383,205,277,614,358,392,457
"ENSMUSG00000038086",43,0,15,35,9,16,54,60,27,37,60,114,18,37,69
"ENSMUSG00000038092",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038094",44,60,651,387,267,785,305,621,802,543,1042,175,256,326,111
"ENSMUSG00000038095",3133,840,2649,2997,3326,3302,3124,2487,2546,3065,2465,3135,2856,2689,2330
"ENSMUSG00000038102",1057,698,1426,813,2102,1207,910,1183,1237,2085,1303,555,801,805,530
"ENSMUSG00000038112",397,1275,3390,1493,1110,141,361,2191,1237,988,3316,30,0,61,10
"ENSMUSG00000038115",119,372,169,0,166,14,61,0,70,42,479,0,122,16,13
"ENSMUSG00000038116",2088,975,1947,1661,2136,2882,3080,1991,2368,2542,1923,1595,1391,1271,977
"ENSMUSG00000038119",14,0,5,81,49,1,24,27,47,13,51,102,0,20,22
"ENSMUSG00000038121",631,584,1471,1029,1488,1668,1499,1271,1705,1161,1219,822,1598,979,848
"ENSMUSG00000038122",347,230,265,579,263,409,363,450,442,248,721,246,236,264,103
"ENSMUSG00000038126",183,172,307,32,250,324,242,313,281,185,289,484,411,191,181
"ENSMUSG00000038127",1236,206,909,1028,1149,1118,1308,1084,796,787,1370,1504,899,836,811
"ENSMUSG00000038128",4211,2233,1675,1702,4064,2806,2840,851,1866,2117,1650,3751,2125,3025,3535
"ENSMUSG00000038132",371,271,848,389,584,171,239,435,223,216,540,497,785,745,850
"ENSMUSG00000038135",5,0,4,36,4,43,122,130,57,79,83,5,19,4,30
"ENSMUSG00000038141",429,279,533,339,636,365,379,410,354,522,584,196,219,409,250
"ENSMUSG00000038143",1109,420,741,1103,922,492,322,566,501,508,561,1195,321,780,1445
"ENSMUSG00000038145",381,802,1363,920,1653,824,671,1164,1145,1750,1045,610,601,1418,290
"ENSMUSG00000038146",53,159,69,100,98,21,13,74,66,168,47,28,62,41,143
"ENSMUSG00000038147",21,309,131,281,199,136,72,269,208,150,286,141,346,159,195
"ENSMUSG00000038148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038150",1120,1021,1956,1205,2297,1142,1056,1860,2124,2087,1828,1432,614,1627,648
"ENSMUSG00000038151",0,0,0,0,19,56,0,2,0,51,4,32,38,9,5
"ENSMUSG00000038152",123,127,80,367,49,21,48,17,25,4,54,99,85,85,248
"ENSMUSG00000038155",3,11,4,16,8,7,4,25,2,14,38,12,6,7,19
"ENSMUSG00000038156",1212,388,2188,937,5767,553,520,998,897,2226,1239,415,807,922,194
"ENSMUSG00000038160",1769,2148,2741,2956,1527,2391,3168,2145,2448,1495,2146,1663,2801,1987,1305
"ENSMUSG00000038165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038167",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"ENSMUSG00000038168",98,256,41,0,97,160,72,247,253,192,152,5,0,54,0
"ENSMUSG00000038170",1064,761,1699,1869,1826,1541,967,1452,1368,2403,1897,1456,1188,1300,1789
"ENSMUSG00000038172",885,155,548,466,1295,363,301,413,235,700,481,788,448,413,513
"ENSMUSG00000038173",307,1914,674,1022,415,1274,856,4301,333,2070,3657,55,243,83,227
"ENSMUSG00000038174",5643,1650,3301,2018,3565,4549,3629,2356,2978,2192,2704,3559,2751,2071,2538
"ENSMUSG00000038175",420,67,226,0,542,265,221,343,343,474,124,103,88,281,29
"ENSMUSG00000038178",487,198,306,1027,736,408,465,626,304,1233,978,543,414,463,172
"ENSMUSG00000038179",0,0,0,0,0,6,0,0,11,0,0,0,0,9,0
"ENSMUSG00000038180",60,635,231,843,259,104,200,65,152,149,139,148,433,210,182
"ENSMUSG00000038181",3297,2881,2620,3777,3252,2167,1335,1784,1922,2293,2277,3219,3191,2618,3032
"ENSMUSG00000038187",4051,2406,4028,1936,5348,3732,3908,2513,4351,2733,2446,4609,9063,7189,3687
"ENSMUSG00000038188",0,0,38,0,67,26,0,27,14,117,11,83,0,125,0
"ENSMUSG00000038192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038195",26,0,102,99,19,40,133,145,65,83,234,17,0,23,0
"ENSMUSG00000038199",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038204",0,0,0,23,20,0,0,0,0,13,15,135,0,20,0
"ENSMUSG00000038205",583,139,497,539,1041,538,808,445,733,964,394,775,346,414,901
"ENSMUSG00000038206",708,1634,1243,1162,849,1597,1280,1840,1225,1129,1751,609,1571,1408,910
"ENSMUSG00000038208",69,0,15,8,169,118,82,47,59,174,122,113,74,118,98
"ENSMUSG00000038209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038212",1198,1186,3072,1930,2583,2750,1898,4312,3127,3136,4113,1523,2170,2398,466
"ENSMUSG00000038213",29,165,493,134,386,234,219,255,405,279,360,517,345,497,394
"ENSMUSG00000038214",127,8,36,64,6,4,13,9,38,23,34,187,52,16,66
"ENSMUSG00000038215",345,675,562,317,411,456,575,519,667,461,719,589,800,449,466
"ENSMUSG00000038216",0,0,0,0,0,0,0,0,0,0,26,0,0,25,0
"ENSMUSG00000038217",264,60,140,309,200,383,511,176,278,151,157,315,448,283,387
"ENSMUSG00000038218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038224",0,0,0,0,0,11,0,68,0,35,9,0,0,0,0
"ENSMUSG00000038225",146,52,80,50,156,86,186,108,133,153,178,141,118,54,30
"ENSMUSG00000038227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038233",247,326,464,159,305,186,148,300,204,251,333,316,398,347,98
"ENSMUSG00000038235",230,334,425,889,438,268,379,877,580,687,775,620,298,381,284
"ENSMUSG00000038236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038239",10,0,0,0,14,12,0,0,0,1,9,0,0,5,2
"ENSMUSG00000038240",598,480,226,289,554,570,494,340,525,467,324,428,308,351,526
"ENSMUSG00000038241",579,215,179,751,286,142,111,261,245,249,295,245,121,130,209
"ENSMUSG00000038242",0,0,8,0,6,17,26,4,17,0,0,0,0,32,0
"ENSMUSG00000038244",1311,579,638,363,2804,2288,1450,1179,2080,4442,1060,1440,1489,3181,1374
"ENSMUSG00000038246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038248",1105,306,310,378,808,242,151,227,225,388,196,1217,322,689,648
"ENSMUSG00000038250",280,248,751,364,668,780,501,582,630,730,767,254,25,408,158
"ENSMUSG00000038252",160,0,242,166,290,176,99,241,203,185,140,150,101,243,355
"ENSMUSG00000038253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038255",579,17,149,1,663,1008,728,611,703,1118,85,838,788,607,779
"ENSMUSG00000038256",479,432,389,430,383,296,314,286,467,189,454,176,345,162,152
"ENSMUSG00000038257",83,96,545,128,225,0,31,291,60,297,371,747,141,211,39
"ENSMUSG00000038259",0,0,0,0,0,0,0,34,5,18,28,0,0,18,0
"ENSMUSG00000038260",320,73,123,220,226,191,57,93,134,126,88,289,112,198,184
"ENSMUSG00000038264",59,159,16,3,141,29,5,13,35,214,5,33,6,67,17
"ENSMUSG00000038267",45,644,195,775,670,135,212,596,268,1017,504,288,124,231,316
"ENSMUSG00000038268",826,385,721,859,871,882,1025,876,1002,1008,877,1220,805,1048,882
"ENSMUSG00000038271",841,627,586,704,1060,625,446,660,570,1034,723,313,579,565,975
"ENSMUSG00000038274",3734,2376,1766,4039,1168,1726,2473,1573,1611,930,1896,3255,2237,1495,3759
"ENSMUSG00000038276",0,0,17,140,1,0,15,13,4,15,8,0,0,2,0
"ENSMUSG00000038279",126,299,513,489,728,426,442,553,430,1064,333,86,255,561,110
"ENSMUSG00000038280",1619,2300,3988,1798,3405,4771,3910,3213,3489,2990,3645,1973,4064,3606,1832
"ENSMUSG00000038286",936,1745,1248,1868,1049,1267,1823,1439,1656,1324,1664,1240,1365,1424,2341
"ENSMUSG00000038290",272,251,396,895,446,324,358,277,314,385,516,396,371,364,706
"ENSMUSG00000038291",88,648,649,757,707,365,438,575,653,579,690,230,242,232,366
"ENSMUSG00000038292",132,208,34,48,147,43,73,42,59,42,46,230,172,152,647
"ENSMUSG00000038295",75,122,140,131,134,44,25,72,90,144,99,83,183,79,97
"ENSMUSG00000038296",573,955,750,320,1676,955,1177,625,1341,1459,715,374,272,519,568
"ENSMUSG00000038298",136,71,58,20,143,126,93,92,58,129,116,48,63,42,124
"ENSMUSG00000038299",1091,507,807,465,1019,1341,1184,959,825,1327,729,448,698,623,298
"ENSMUSG00000038300",5,0,0,0,0,1,1,0,0,2,3,13,0,1,0
"ENSMUSG00000038301",6550,5108,10232,5147,8636,14452,10442,7133,12046,6703,5871,5349,16430,8481,3998
"ENSMUSG00000038302",726,893,842,1091,879,951,953,702,1168,289,675,423,949,720,540
"ENSMUSG00000038304",0,0,2,61,0,7,44,22,17,2,15,102,38,0,72
"ENSMUSG00000038305",766,1655,1547,1178,800,635,573,725,887,951,1294,1067,1055,1182,725
"ENSMUSG00000038311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"ENSMUSG00000038312",514,983,851,593,1126,651,933,1247,861,1066,989,603,1348,827,696
"ENSMUSG00000038319",60,252,57,381,97,23,40,96,103,483,94,4,0,103,4
"ENSMUSG00000038323",590,486,2116,1149,1816,3477,1864,2789,2251,2004,2581,632,3349,1950,721
"ENSMUSG00000038324",1899,2387,3309,2292,6856,3299,2313,4500,3316,7280,3730,1176,1532,3124,1269
"ENSMUSG00000038327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038331",41,99,7,168,62,27,38,0,56,0,4,758,1371,688,815
"ENSMUSG00000038332",779,1224,3464,1403,1762,1685,2062,2588,2487,1756,3042,2297,3306,3820,1084
"ENSMUSG00000038335",2191,1326,3407,1695,3358,4362,3520,2741,3528,2817,3067,2140,3108,3048,1385
"ENSMUSG00000038342",499,299,212,188,316,242,181,339,207,398,275,208,247,336,83
"ENSMUSG00000038344",393,502,1181,397,702,1036,754,616,885,600,569,259,745,486,103
"ENSMUSG00000038346",263,437,300,128,672,203,266,302,297,634,473,633,350,478,318
"ENSMUSG00000038347",58,192,183,137,278,208,186,129,247,110,205,204,396,367,330
"ENSMUSG00000038349",102,34,452,425,537,722,309,1358,349,1413,1004,553,28,412,738
"ENSMUSG00000038351",1187,422,661,670,787,560,212,633,647,841,608,1571,577,869,922
"ENSMUSG00000038352",351,466,397,1455,66,127,329,167,290,113,280,278,459,204,360
"ENSMUSG00000038354",155,448,255,165,184,145,222,219,105,254,177,530,248,305,302
"ENSMUSG00000038357",1,0,1,0,0,0,0,2,0,0,1,0,0,0,37
"ENSMUSG00000038365",1701,2649,2544,2224,2532,1966,2339,1665,1981,2002,2283,1509,1913,2373,1238
"ENSMUSG00000038366",1414,949,2438,1574,2423,785,450,1172,1612,1961,1260,1402,1086,2633,1302
"ENSMUSG00000038368",1391,436,603,1262,1213,928,1604,721,702,920,658,616,271,281,403
"ENSMUSG00000038369",312,49,412,478,766,427,516,319,329,539,321,349,105,458,565
"ENSMUSG00000038370",1746,7906,1752,8920,1852,1626,3047,4743,3765,4598,4930,1916,2109,3339,2289
"ENSMUSG00000038371",1186,915,1247,786,812,1190,1248,1029,1382,1026,1606,1141,1390,1033,528
"ENSMUSG00000038372",641,266,406,677,575,493,555,397,415,342,453,359,339,511,211
"ENSMUSG00000038374",2697,2105,1943,2996,1760,2044,2707,2512,2512,1843,2718,2202,2136,1939,2235
"ENSMUSG00000038375",1386,1087,1583,1205,2509,2548,1234,8005,1492,6977,7009,1749,418,1782,1476
"ENSMUSG00000038379",0,0,0,0,12,51,65,38,25,0,28,74,0,0,0
"ENSMUSG00000038383",871,298,1125,1146,1172,1498,1773,1169,1224,1430,1567,1290,1531,1235,1477
"ENSMUSG00000038384",92,76,30,30,68,19,35,14,28,39,51,44,37,43,146
"ENSMUSG00000038387",475,527,251,404,342,320,400,491,345,327,543,1085,518,553,1265
"ENSMUSG00000038388",2946,2468,3486,4008,2079,2874,2085,2567,2732,1742,2480,2755,4085,3026,2578
"ENSMUSG00000038390",814,416,460,416,777,556,346,401,541,742,424,640,365,560,584
"ENSMUSG00000038393",149,28,292,465,254,325,263,732,367,651,521,143,87,317,38
"ENSMUSG00000038398",1616,1911,863,1533,1208,1408,1050,1166,1445,965,1276,2192,1283,1590,2224
"ENSMUSG00000038400",929,1210,686,389,995,244,112,326,315,630,270,1059,957,1172,1733
"ENSMUSG00000038402",0,0,92,106,58,37,8,101,78,122,54,22,65,107,0
"ENSMUSG00000038403",0,0,0,0,0,0,0,19,0,0,0,80,0,29,101
"ENSMUSG00000038406",459,480,481,421,1005,339,136,359,279,868,465,728,233,547,743
"ENSMUSG00000038408",0,0,4,1,5,11,0,3,17,8,24,0,26,14,33
"ENSMUSG00000038412",6810,8790,7966,15172,5186,9252,11795,5619,9124,4902,5842,7354,14241,7197,8852
"ENSMUSG00000038415",0,0,116,50,108,53,28,69,156,177,140,156,236,59,114
"ENSMUSG00000038416",4093,3969,4371,3925,3435,5004,4460,3950,5137,2611,4518,2240,6041,3106,1521
"ENSMUSG00000038417",575,1337,1451,1317,1795,2627,2642,1931,2047,2384,1516,487,1144,1354,389
"ENSMUSG00000038418",1005,2119,1991,649,6397,1057,1099,1057,1178,1678,1807,2414,3916,6764,2301
"ENSMUSG00000038421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038422",215,595,319,583,230,231,524,305,336,378,441,255,317,294,510
"ENSMUSG00000038425",231,420,527,118,486,804,501,472,580,492,593,325,694,364,25
"ENSMUSG00000038429",1947,2032,2270,1525,5179,1514,1071,1663,1937,4610,2459,1240,938,2133,1353
"ENSMUSG00000038437",700,54,113,565,218,113,76,126,171,131,136,950,92,289,1239
"ENSMUSG00000038446",1281,303,924,174,1228,3255,2469,1350,2139,1525,1567,1433,910,1681,1066
"ENSMUSG00000038451",105,1,147,147,44,60,56,111,102,79,116,44,68,192,110
"ENSMUSG00000038453",1739,412,394,590,949,330,430,445,367,619,496,1356,314,620,1711
"ENSMUSG00000038456",246,4,279,133,269,339,157,275,398,421,368,123,96,187,257
"ENSMUSG00000038457",149,193,118,45,212,124,150,257,266,248,233,78,113,115,158
"ENSMUSG00000038459",768,588,1800,398,2336,2248,1123,1520,2243,2251,1748,841,1500,2261,1193
"ENSMUSG00000038462",6113,6587,7622,11643,5838,8916,10049,7420,8057,6727,7250,7589,9755,8690,4801
"ENSMUSG00000038463",0,0,34,196,107,1099,1503,425,656,1989,394,47,198,86,0
"ENSMUSG00000038467",495,360,178,478,207,189,187,241,187,158,180,341,274,250,450
"ENSMUSG00000038473",1439,767,940,974,2340,1702,1397,674,946,1890,938,1265,684,706,430
"ENSMUSG00000038481",405,748,364,311,400,342,505,759,208,736,606,961,673,576,584
"ENSMUSG00000038482",1035,1228,1998,1182,1516,1755,1510,1483,1708,1270,1383,550,1513,1322,606
"ENSMUSG00000038485",1002,626,157,100,418,170,231,126,136,188,200,1106,227,297,699
"ENSMUSG00000038486",2036,1313,2100,3055,8367,1817,1515,2738,1509,8175,2808,1467,672,2179,1359
"ENSMUSG00000038489",633,337,366,567,373,592,751,407,431,387,460,651,533,496,1108
"ENSMUSG00000038491",20,10,8,0,1,16,14,26,8,13,18,11,4,6,31
"ENSMUSG00000038495",744,509,327,781,269,496,300,1120,293,1085,845,356,91,120,615
"ENSMUSG00000038496",26,368,77,356,173,238,29,218,253,120,278,54,98,147,92
"ENSMUSG00000038497",723,693,1581,696,1543,1691,1029,2122,1495,2390,2173,939,1162,1686,948
"ENSMUSG00000038498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038500",467,334,814,651,871,380,472,555,572,593,460,490,477,542,411
"ENSMUSG00000038502",5274,6367,5472,8181,7289,3720,2925,4407,5221,6347,4984,5729,4865,6871,6813
"ENSMUSG00000038503",2190,3301,3965,2489,2809,2701,3202,3567,3777,2974,3278,2193,2307,2163,1892
"ENSMUSG00000038506",816,686,1747,1487,1078,1856,1754,1120,1580,1357,1354,837,1339,1559,718
"ENSMUSG00000038507",20,0,163,66,206,172,127,284,334,363,274,191,21,187,188
"ENSMUSG00000038508",7,8,0,0,0,3,16,0,21,9,2,41,38,4,16
"ENSMUSG00000038510",1881,714,2307,2348,896,2161,2236,1472,2091,799,1603,1806,2599,1444,1483
"ENSMUSG00000038515",1582,1929,2509,2403,2600,2448,1897,4174,2359,4166,3645,1688,1592,2489,1905
"ENSMUSG00000038517",270,228,127,454,154,162,47,76,138,161,130,174,80,147,294
"ENSMUSG00000038518",201,6,460,150,530,186,242,262,261,539,564,160,71,216,406
"ENSMUSG00000038520",635,1252,1289,1266,1477,829,555,1303,923,1605,1319,475,1191,1309,758
"ENSMUSG00000038521",0,0,0,0,0,2,0,36,50,42,19,16,0,51,0
"ENSMUSG00000038522",53,16,24,13,41,29,38,83,72,26,40,93,15,3,135
"ENSMUSG00000038523",134,90,49,137,142,39,29,43,34,35,79,213,102,309,306
"ENSMUSG00000038524",3782,2439,2258,4047,3579,2103,1060,1582,2050,2041,1486,3205,2472,3132,3382
"ENSMUSG00000038525",512,19,398,575,405,494,803,537,675,403,636,678,798,600,247
"ENSMUSG00000038526",281,0,479,2033,466,1079,1857,4533,1722,4070,3751,124,269,327,400
"ENSMUSG00000038527",3,158,25,6,21,9,16,24,30,37,16,21,49,11,133
"ENSMUSG00000038528",32,0,25,0,0,4,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038530",11026,15435,18157,8526,16712,20362,19374,6777,15548,9121,9354,19367,38414,34341,15852
"ENSMUSG00000038533",421,305,920,394,1065,503,739,697,767,1218,931,423,695,986,520
"ENSMUSG00000038534",143,528,305,123,127,243,178,450,193,455,259,163,50,206,35
"ENSMUSG00000038535",490,489,1159,848,553,1130,867,964,1817,657,1256,708,1006,508,990
"ENSMUSG00000038537",0,100,57,374,64,0,33,33,63,47,195,0,0,0,0
"ENSMUSG00000038538",1266,840,1113,1559,866,914,1003,729,740,754,1279,2101,724,912,1403
"ENSMUSG00000038539",26,20,12,1,44,16,14,32,27,21,17,85,1,18,85
"ENSMUSG00000038540",0,6,41,0,55,124,157,56,46,61,32,3,0,3,0
"ENSMUSG00000038541",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"ENSMUSG00000038542",427,101,877,1057,914,923,950,379,578,828,706,303,859,772,179
"ENSMUSG00000038543",392,706,296,1001,248,261,273,423,406,219,493,592,448,540,1059
"ENSMUSG00000038544",1026,1211,1522,1285,862,1371,1659,1150,1565,921,1174,866,2305,1399,706
"ENSMUSG00000038545",188,0,58,66,190,47,1,173,111,311,118,100,0,34,147
"ENSMUSG00000038546",1016,942,2094,1365,3397,1652,1164,1848,1645,2879,1733,1201,1456,1501,923
