"Gene","TPM.amygdala.878","TPM.amygdala.879","TPM.amygdala.880","TPM.amygdala.881","TPM.caudate.putamen.846","TPM.caudate.putamen.847","TPM.caudate.putamen.848","TPM.caudate.putamen.849","TPM.cerebellum.850","TPM.cerebellum.851","TPM.cerebellum.852","TPM.cerebellum.853","TPM.corpus.callosum.882","TPM.corpus.callosum.883","TPM.corpus.callosum.884","TPM.entorhinal.cortex.826","TPM.entorhinal.cortex.827","TPM.entorhinal.cortex.828","TPM.entorhinal.cortex.829","TPM.frontal.cortex.834","TPM.frontal.cortex.835","TPM.frontal.cortex.836","TPM.frontal.cortex.837","TPM.hippocampal.formation.814","TPM.hippocampal.formation.815","TPM.hippocampal.formation.816","TPM.hippocampal.formation.817","TPM.hypothalamus.823","TPM.hypothalamus.824","TPM.hypothalamus.825","TPM.hypothalamus.822","TPM.midbrain.866","TPM.midbrain.867","TPM.midbrain.868","TPM.midbrain.869","TPM.occipital.cortex.842","TPM.occipital.cortex.843","TPM.occipital.cortex.844","TPM.occipital.cortex.845","TPM.olfactory.bulb.854","TPM.olfactory.bulb.855","TPM.olfactory.bulb.856","TPM.olfactory.bulb.857","TPM.pituitary.gland.885","TPM.pituitary.gland.886","TPM.pituitary.gland.887","TPM.pituitary.gland.888","TPM.pons.and.medulla.870","TPM.pons.and.medulla.871","TPM.pons.and.medulla.872","TPM.pons.and.medulla.873","TPM.retina.818","TPM.retina.819","TPM.retina.820","TPM.retina.821","TPM.retrosplenial.and.cingulate.cortex.830","TPM.retrosplenial.and.cingulate.cortex.831","TPM.retrosplenial.and.cingulate.cortex.832","TPM.retrosplenial.and.cingulate.cortex.833","TPM.septum.874","TPM.septum.875","TPM.septum.876","TPM.septum.877","TPM.somatosensory.cortex.838","TPM.somatosensory.cortex.839","TPM.somatosensory.cortex.840","TPM.somatosensory.cortex.841","TPM.thalamus.862","TPM.thalamus.863","TPM.thalamus.864","TPM.thalamus.865","TPM.ventral.forebrain.858","TPM.ventral.forebrain.859","TPM.ventral.forebrain.860","TPM.ventral.forebrain.861"
"Cdk20",1.06417144444444,0.921071,0.809601333333333,0.844042444444444,0.682613111111111,0.579794,0.652286555555556,0.717589888888889,1.72066377777778,1.87961266666667,2.08997766666667,1.84673688888889,0.579945222222222,0.514242111111111,0.559065444444445,0.882994777777778,0.882816555555556,0.820574333333333,0.894667,0.661473888888889,0.771537888888889,0.749817444444444,0.911727555555556,0.663588666666667,0.750049444444444,0.650548333333333,0.904406555555555,1.05499077777778,0.694931,0.870011222222222,0.868232666666667,0.860245666666667,1.00288966666667,0.784098888888889,0.961071777777778,0.735747444444445,0.742109444444444,0.772113777777778,0.728525444444444,1.57215611111111,0.935967888888889,1.22752944444444,1.06040866666667,0.661212555555556,0.498109555555556,0.541065777777778,0.695054,0.765821444444444,0.813229222222222,0.742412888888889,0.687415333333333,1.17385866666667,1.92768622222222,1.62965344444444,1.17998588888889,0.891075444444444,0.824630888888889,0.710974444444444,1.094642,0.997480555555556,0.868208,0.782543333333333,0.970216666666667,0.696255,0.782614888888889,0.585928,0.629010666666667,0.645276333333333,0.754114555555556,0.627914111111111,0.774084222222222,1.14999211111111,0.692147333333333,0.640872777777778,0.756248555555556
"Cdk2ap1",19.999744,20.1153,25.472788,17.500712,18.83843,20.748972,17.731168,20.043438,47.989,48.14204,46.66272,48.52694,33.178446,32.358966,27.787962,30.898684,30.543498,26.779567,20.97639,33.077024,31.655698,34.578358,33.58098,23.40326,21.96332,18.26693,24.982076,24.400628,24.640386,23.540954,22.794352,37.32038,36.3331864,34.233692,37.681062,36.9897992,33.880332,37.433106,38.53636,26.834606,27.052968,27.286348,28.353116,29.839172,25.55996,28.947016,33.739936,40.531572,40.65842,40.63428,40.71402,13.4424576,16.091676,14.970928,11.516762,35.842116,33.854808,35.0218338,35.604026,22.459522,21.366712,20.371994,24.4856,40.410522,38.29304,38.1112692,41.545674,25.66378,28.547852,28.226076,29.84586,15.782814,15.733318,15.5006932,17.626194
"Cdk2ap1rt",0,0.241262,0.239793,0,0.220719,0.797537,0.270054,0.325823,1.26082,0.498443,0.219898,0.30706,0.646046,0,0.230413,0,0.461859,0.820487,1.03499,0.753505,0.426084,0.482516,1.12991,0.435463,0.496547,0,1.35106,0.225656,0.874768,1.31441,0.235173,0.448652,0.742666,0.520585,0.925992,0.960171,0.478012,0,0.238229,0.562671,0.558142,0.744481,0.377798,1.55749,2.1272,1.7756,0.818282,0.39784,0.74537,0.463934,0.844895,0.516872,0.23698,0,0.45973,0,0.470645,0.248175,0,0.250532,1.45094,0.242915,0,0.550246,0.433525,0.250038,0.304566,0.966045,0,0.567698,0.881715,0.504116,0.544396,0,0
"Cdk2ap2",4.99695,5.0705244,5.4180598,4.953534,3.6835728,3.9037568,3.438121,3.426008,12.366252,11.5445854,11.372708,12.42281,4.270794,4.653252,4.660132,4.08592,4.404782,4.3134856,3.920804,2.8056804,4.116352,5.1183514,5.4352476,3.769102,4.252018,4.4400186,5.3587036,3.098258,3.5678814,3.670388,4.1114034,3.565096,3.441374,3.123076,3.4561798,3.9028668,3.1677528,4.1069776,4.909882,6.362484,4.4726548,4.979516,5.01763,5.3800926,4.410482,6.1614626,6.482252,3.969288,4.055614,4.995084,4.356808,14.482402,21.52959,25.057738,12.179476,4.1048994,4.8019314,4.3802894,5.054946,4.4459768,4.1560426,5.2148,4.625478,3.209084,4.0640162,5.3162066,3.994244,4.5216848,3.6823806,4.597004,3.7387,4.298252,3.5164388,3.915498,4.346404
"Cdk3",0.213285666666667,0.624229333333333,0.447415666666667,0.350406666666667,0.037826,0.136170333333333,0.086378,0.0550123333333333,0.62523,0.756676666666667,0.664052333333333,0.738705666666667,0.071499,0.0190296666666667,0,0.177956333333333,0.287220333333333,0.400175333333333,0.195094333333333,0.306987666666667,0.231858666666667,0.231408,0.335653333333333,0.313554666666667,0.486047,0.0701896666666667,0.631271333333333,0.0401996666666667,0.175513666666667,0.0238703333333333,0.176680333333333,0.463928333333333,0.196019,0.374131666666667,0.293309666666667,0.104214666666667,0.201552333333333,0.140999,0.449395,0.120762666666667,0.167286,0.338330666666667,0.0927466666666667,0.03207,0,0.0132473333333333,0,0.481054333333333,0.286378,0.265803666666667,0.251496,0.0784406666666667,0.086133,0.0647183333333333,0.101059,0.272044,0.0886246666666667,0,0.115636333333333,0.019801,0.0752916666666667,0.018953,0.021663,0.145185,0.207598333333333,0.0966843333333333,0.576991,0.479138,0.153965666666667,0.108148666666667,0.454948333333333,0.178801,0.044033,0.0358623333333333,0.105965333333333
"Cdk4",9.84295777777778,9.88108555555556,8.99133333333333,10.6090933333333,12.3380461111111,10.800899,11.4796466666667,11.1502454444444,12.4052055555556,12.3602644444444,14.1579122222222,14.9288933333333,17.2347966666667,14.3268174444444,13.5665545555556,9.52352888888889,9.90855633333333,11.0430033333333,8.78213555555556,8.67812144444444,9.99652766666667,9.17915755555556,7.07616577777778,12.05218,11.0834177777778,11.0301972222222,11.3011377777778,9.97515888888889,10.8361888888889,10.0076732222222,9.52210888888889,9.31198222222222,8.78468,9.04421888888889,8.47424,8.23651833333333,8.46815222222222,8.34810333333333,9.795938,16.6871188888889,13.6967255555556,16.2452344444444,15.8252855555556,18.3034623333333,15.4143945555556,18.3601481111111,21.4610723333333,9.93701766666667,10.1874211111111,12.5572445555556,11.0888133333333,6.62132877777778,7.41822777777778,6.15466466666667,4.62993555555556,8.11516,9.30325577777778,8.6268,9.58707322222222,12.1773264444444,11.369984,10.4928672222222,10.4881408888889,8.46688777777778,8.19334333333333,8.21082911111111,7.57416777777778,9.56708666666667,7.94514011111111,10.4285721111111,7.96992222222222,10.28037,9.71836333333333,9.69673477777778,10.1127944444444
"Cdk5",30.5399553333333,33.9331266666667,29.5087466666667,29.7837866666667,23.5568493333333,22.545889,22.6240253333333,21.4360366666667,38.26142,42.2258333333333,41.6213066666667,43.5726,21.2685333333333,21.1378003333333,21.0536333333333,29.2557643333333,34.37583,31.6000333333333,27.0276166666667,30.8052666666667,31.2817333333333,29.6975423333333,29.62705,32.5971566666667,28.8561533333333,29.079022,33.2153866666667,26.8729266666667,27.1615333333333,25.5209236666667,27.4390973333333,38.03674,35.2563533333333,34.32748,37.115422,31.2896746666667,29.73998,28.7690633333333,34.359659,24.4078066666667,21.2785706666667,26.21129,22.146922,9.8122,7.249,7.7919,9.0665,38.59924,39.77324,40.72593,41.4341833333333,13.5134666666667,17.2646196666667,14.8968,11.2136206666667,33.5693333333333,31.4239833333333,28.0324233333333,31.3395233333333,29.42753,24.2538666666667,26.4749666666667,27.0213373333333,35.37581,32.6546,28.7898003333333,33.0783233333333,35.7307533333333,37.5033803333333,38.7744066666667,38.1010766666667,28.3167666666667,25.18324,23.6776333333333,28.5797566666667
"Cdk5r1",73.143138,64.7704785,61.9025765,66.493,60.9445,59.2930595,55.528,54.1664535,16.13305,13.9628,16.09395,14.70415,28.9617,30.30865,26.08405,54.239,63.950683,46.61455,66.977,59.646,64.442271,75.199448,71.6005,44.4189,54.2216695,52.8735,44.9933545,32.58115,31.79405,31.65945,35.2326,23.27675,24.63075,27.018076,24.687,66.1481395,63.2755,71.6318025,58.637122,76.8601015,68.113,68.7145,64.8755,2.764555,0.889905,1.21751,2.40906,12.6213,11.6562,11.3855,11.35305,15.0379,16.7897,15.85215,13.66665,62.3325,69.836965,66.1923695,65.7030295,56.06,60.7125,55.6055,56.2865,59.3665,49.8690915,66.458464,46.66165,41.9079,45.57725,42.87125,46.0996,64.8516775,60.002,58.422636,66.8415
"Cdk5r2",84.96,82.7499,117.918,82.97,67.4891,83.4567,73.6162,77.6958,17.1707,15.9119,17.0581,14.1791,33.1619,58.3728,32.3605,77.5617,88.2056,65.277,70.0798,99.2106,111.131,145.31,132.137,51.3664,54.2532,58.3631,54.7214,31.1163,32.3191,28.8416,29.1192,27.0003,25.9638,28.7324,27.4766,106.229,92.341,128.29,125.768,43.6649,49.4113,37.6846,41.1694,12.9384,8.9654,7.058,8.94194,17.8229,16.6232,17.7665,17.3457,30.1647,46.3187,59.1062,32.3651,107.956,119.747,119.365,117.819,54.7382,52.6471,51.928,46.8807,98.3015,101.391,137.187,99.897,36.6493,37.5974,38.4908,37.2712,74.0095,67.0217,78.8646,71.2258
"Cdk5rap1",3.27681542857143,2.47281085714286,0.829636571428571,1.32214242857143,2.00754114285714,1.430332,0.952688571428571,0.698944857142857,7.179689,3.77405057142857,1.77133128571429,1.78808942857143,2.19966857142857,1.07427828571429,0.556659,2.70058485714286,2.38318442857143,1.39195971428571,1.17824357142857,2.39651342857143,1.738171,1.04432142857143,0.88733,3.62336771428571,2.43946857142857,1.65359828571429,1.33493085714286,2.01253028571429,1.12881871428571,0.891235285714286,3.32251614285714,3.40818857142857,2.04722942857143,1.26682642857143,1.31244842857143,2.38914971428571,1.657236,0.964228714285714,0.996176857142857,4.44166271428571,2.89417771428571,1.77424985714286,1.28453142857143,4.68546985714286,1.77416942857143,0.546616571428571,0.576402857142857,3.26259971428571,2.54560757142857,1.31957757142857,1.06021128571429,5.98701442857143,3.80205614285714,0.921974571428571,1.06910885714286,2.52356742857143,1.95577542857143,0.911308857142857,1.28716757142857,3.06270057142857,1.59688857142857,0.792071571428571,1.13518357142857,2.26621028571429,1.691888,0.827707857142857,1.12067328571429,2.98168414285714,2.05678071428571,1.02659785714286,1.19628671428571,2.52396571428571,1.82830128571429,0.939235285714286,1.04544928571429
"Cdk5rap2",0.506546166666667,0.431976,0.454711,0.605143833333333,0.7878715,0.677702166666667,0.735369166666667,0.630596666666667,1.7040995,1.47604,1.535913,1.67603333333333,1.02892833333333,1.14112666666667,0.520128166666667,0.724256833333333,0.635488166666667,0.705884333333333,0.522032666666667,0.479638166666667,0.65137,0.534250333333333,0.494917666666667,0.741355833333333,0.85718,0.807252,0.741625,0.770394833333333,1.08308183333333,1.11605016666667,0.900101333333333,1.34380733333333,1.398255,1.37688,1.374242,0.489155833333333,0.592795833333333,0.500765,0.450643333333333,0.950808333333333,0.905203666666667,1.12415666666667,0.7633,1.85345833333333,1.17689066666667,0.619491166666667,1.33877033333333,1.66367616666667,1.51182166666667,1.66819166666667,1.512385,0.683984833333333,1.11457466666667,0.530238666666667,0.837916666666667,0.497468,0.502362666666667,0.344356,0.524115,0.625597166666667,0.575667,0.700261666666667,1.177903,0.455075,0.438904666666667,0.45115,0.567693333333333,1.37439566666667,1.23578833333333,1.23838,1.18384166666667,0.647863833333333,0.47157,0.351692333333333,0.595435
"Cdk5rap3",2.50922918181818,2.40862445454545,2.36119390909091,2.65151018181818,1.84538927272727,1.80899481818182,1.69586309090909,1.91113309090909,2.88288872727273,2.37290036363636,2.49327427272727,2.91829627272727,2.15347890909091,2.26747336363636,1.80560818181818,2.27576536363636,2.22357145454545,2.67152790909091,2.25977254545455,1.98298990909091,2.10926054545455,2.40290145454545,2.334547,2.72869736363636,2.22085645454545,2.11935918181818,2.661256,2.71571890909091,2.61253109090909,2.48823845454546,3.04643054545455,2.68840918181818,2.49835654545455,2.56438836363636,2.72967472727273,2.31902790909091,2.40334145454545,2.14076509090909,2.18477663636364,2.78834009090909,2.06163927272727,2.43819963636364,2.55175527272727,5.36779836363636,4.12969536363636,4.21840236363636,5.73077727272727,2.75540763636364,2.51431763636364,2.37156554545455,2.93953745454545,2.75529163636364,2.89475963636364,2.27848809090909,1.58884327272727,2.53221454545455,2.04522263636364,1.89944509090909,1.98016245454545,2.79067436363636,2.06497,2.53661636363636,2.30600463636364,2.15668836363636,1.91516218181818,2.22128218181818,2.09628145454545,2.32409136363636,2.78663045454545,2.47221654545455,3.15529681818182,2.41599345454545,2.32543481818182,2.10530518181818,2.33218745454545
"Cdk6",0.0463031666666667,0.0582575,0.0677596666666667,0.0335051666666667,0.0652861666666667,0.0522003333333333,0.0962738333333333,0.0637326666666667,0.017624,0.018887,0.0515895,0.1347005,0.089341,0.064947,0.058227,0.1014375,0.0781088333333333,0.0682266666666667,0.0904825,0.0705455,0.0541368333333333,0.0492726666666667,0.132017833333333,0.0489603333333333,0.0916403333333334,0.0747905,0.0816871666666667,0.0447968333333333,0.0387333333333333,0.0687288333333333,0.0763343333333333,0.0467616666666667,0.0642405,0.0468831666666667,0.0369256666666667,0.0866301666666667,0.065081,0.0623453333333333,0.0698118333333333,0.1241225,0.073731,0.159828833333333,0.120812833333333,0.166198666666667,0.0933858333333333,0.105815,0.163016666666667,0.0330086666666667,0.0416983333333333,0.0366386666666667,0.0425576666666667,0.0833061666666667,0.1071455,0.110900666666667,0.0976751666666667,0.0571623333333333,0.0797571666666667,0.0666918333333333,0.0646855,0.0561316666666667,0.047578,0.0675758333333333,0.086087,0.0576943333333333,0.0564465,0.0831058333333333,0.0543948333333333,0.1059335,0.091054,0.0671121666666667,0.0875548333333333,0.0341678333333333,0.0315765,0.0379281666666667,0.1083135
"Cdk7",4.479624,3.8222686,3.1016242,3.6788058,3.2243046,3.0453472,3.1853802,2.788641,4.4062296,4.983684,5.1219872,4.7212182,2.15922,1.9023934,1.8058576,3.9727062,4.1483076,3.7292758,3.4275496,3.6181124,3.7358214,3.4046292,2.6056914,4.2607724,4.1230308,3.6422644,3.831034,4.5815886,4.9289294,5.1653768,5.0017558,4.1815024,5.1167464,4.544283,4.6243132,3.687931,4.2799842,3.9099414,3.4396676,3.5688036,3.5379878,4.2794674,3.935546,4.1831572,3.349378,2.4768056,3.66024,3.8299186,4.4345582,3.9188276,3.9207852,2.932681,3.5206582,2.4331704,3.1240262,3.5525098,3.375772,3.0083722,3.8270254,3.9964748,3.1519182,3.0991818,3.5273258,3.7136802,3.3675564,3.2555868,3.1993028,3.9493618,3.6480624,3.3867812,3.9017916,3.3612274,3.6719578,2.2202098,3.4174162
"Cdk8",1.809943,1.78736122222222,1.51252144444444,1.82864655555556,1.47057222222222,1.343229,1.45905577777778,1.37407011111111,1.41491955555556,1.34747922222222,1.271289,1.51665766666667,0.647367,0.702271555555556,0.551524666666667,1.42669888888889,1.44830411111111,1.45971077777778,1.36800966666667,1.27209566666667,1.49773144444444,1.44990544444444,1.32288811111111,1.59586733333333,1.88395,1.66774255555556,1.56628155555556,1.30960188888889,1.32267422222222,1.33361544444444,1.59885044444444,1.67037466666667,1.65574588888889,1.62337866666667,1.61022344444444,1.20487055555556,1.44100466666667,1.45125644444444,1.15256944444444,1.39425222222222,1.41389311111111,1.55829677777778,1.60465911111111,1.13706222222222,0.736893666666667,0.575775888888889,1.04876655555556,1.204168,1.49871044444444,1.38894288888889,1.42709522222222,1.99954344444444,3.15105133333333,2.77888188888889,2.52250988888889,1.32734122222222,1.28804955555556,1.20808266666667,1.42127333333333,1.54156155555556,1.308218,1.33055522222222,1.386834,1.27614455555556,1.29008933333333,1.52605733333333,1.37578144444444,1.46953877777778,1.374156,1.49216588888889,1.41953844444444,1.60759966666667,1.404745,1.05135544444444,1.68306555555556
"Cdk9",6.90650611111111,7.13010611111111,5.98070755555556,6.64657344444444,4.93503644444445,4.921919,5.24171111111111,4.71222888888889,7.24832111111111,6.50349922222222,7.13491677777778,7.06599733333333,4.35784566666667,4.97985255555556,3.72983855555556,6.671838,6.66048,6.32332233333333,6.38069422222222,5.58253377777778,6.44688744444445,6.37674544444444,6.65306677777778,6.34435766666667,7.13666733333333,6.70094688888889,6.33009533333333,6.14780566666667,5.95494366666667,5.82765433333333,6.36823877777778,5.78188,5.87576366666667,5.144074,5.718761,6.68155688888889,6.25042688888889,6.733938,6.22422577777778,7.10807344444444,5.96447644444444,6.97836255555556,5.52258033333333,3.91479288888889,3.43839944444444,3.09976144444444,3.41980888888889,5.353744,5.30393455555556,5.26836344444444,4.82900388888889,3.884855,5.10721244444444,5.02609811111111,3.425243,6.3385,7.09153755555556,6.19134922222222,6.54535144444444,6.562027,5.61124733333333,5.91286766666667,6.08274233333333,6.45951377777778,6.02336044444444,6.55788977777778,6.20580933333333,5.25380122222222,5.76967133333333,5.32639666666667,5.53674222222222,5.736979,5.82293433333333,5.50096422222222,6.25947688888889
"Cdkal1",0.624546272727273,0.582323454545455,0.576548181818182,0.603688909090909,0.544155818181818,0.434683,0.607672636363636,0.465165454545455,1.57651763636364,1.57442990909091,1.64957936363636,1.61904954545455,0.328625181818182,0.290913727272727,0.251975727272727,0.666712727272727,0.869884818181818,0.680220545454545,0.631979090909091,0.657545181818182,0.594450636363636,0.492394818181818,0.414833636363636,0.842915727272727,0.950523,0.786838636363636,0.925273272727273,0.540728272727273,0.832169909090909,0.940669818181818,0.757661636363636,1.05468536363636,1.12415709090909,1.05817827272727,1.08129,0.530581727272727,0.525244545454546,0.495812,0.628167727272727,1.05848718181818,0.932238545454545,1.29264227272727,1.02302154545455,0.595570090909091,0.222015454545455,0.207126545454545,0.336923818181818,0.997150636363636,0.896360454545455,0.872995272727273,1.09549790909091,0.604426,1.05890109090909,0.439225454545455,0.700682363636364,0.653096363636364,0.444134636363636,0.553345,0.514936727272727,0.664248818181818,0.384667181818182,0.441006545454546,0.618072727272727,0.650569181818182,0.648196727272727,0.489658818181818,0.568831818181818,0.993625818181818,0.967212090909091,0.848972818181818,0.844054727272727,0.618399727272727,0.524546909090909,0.322832727272727,0.633187727272727
"Cdkl1",13.12115,8.38259,5.947115,9.512585,4.85797,4.32155,6.489265,4.52685,19.63707,20.4416,19.32645,19.8203,3.248695,2.545815,2.59219,13.2618,14.7121,9.277,9.34428,12.6589,11.82665,12.07085,9.03254,9.863155,9.63919,6.10026,8.23927,13.06704,13.816415,13.443105,15.74085,21.2872,24.37775,23.7957,21.65515,12.44265,15.1471,13.80325,8.169515,5.381385,5.83697,7.78708,4.53644,2.0454835,1.074056,0.56654,1.96999,17.12455,19.35705,14.5913,16.00705,3.69454,2.050772,1.2237645,2.474695,13.87935,13.762,10.85568,14.31465,14.8154,6.682475,8.08515,6.887865,13.29655,10.7544,8.950295,8.80333,15.36435,20.5642,13.8098,20.4218,11.44175,11.43876,7.0925,10.145725
"Cdkl2",3.989081,4.64628,3.05029314285714,4.22589157142857,2.14500142857143,2.07525485714286,2.82155057142857,2.11717428571429,1.48211414285714,1.51501271428571,1.55161414285714,1.26095457142857,1.20497585714286,1.07311285714286,1.21724842857143,3.20188828571429,4.32226985714286,3.92297128571429,3.89651014285714,3.50845485714286,3.18110042857143,2.91629528571429,2.492884,4.54182771428571,4.39658585714286,3.79790071428571,4.04222942857143,3.48963,4.01642871428571,3.95216057142857,4.713277,3.46360971428571,3.79490271428571,4.01045242857143,3.86511871428571,2.82712385714286,3.32110542857143,3.33406328571429,2.87211985714286,1.78925714285714,1.78715671428571,2.49706428571429,1.75414385714286,4.14156428571429,2.63665957142857,1.85083571428571,3.16920685714286,2.81140471428571,3.22389,2.57731857142857,2.90646671428571,1.17580042857143,1.73792614285714,1.01746528571429,1.35045228571429,3.60318042857143,3.24121414285714,2.43403328571429,3.20897085714286,2.86187785714286,1.46841257142857,1.87735285714286,1.84618214285714,2.91891771428571,3.05008557142857,2.52086428571429,3.503161,2.825023,2.59500028571429,2.42869142857143,2.92791871428571,2.77203857142857,2.42930214285714,1.74454314285714,2.71566228571429
"Cdkl3",0.640410444444445,0.702221388888889,0.575517722222222,0.552174166666667,0.802436611111111,0.661935666666667,0.629592888888889,0.793749555555555,0.710132555555556,0.915405722222222,0.693711222222222,0.880105444444444,0.454670722222222,0.4249895,0.561738722222222,0.607863611111111,0.773579444444444,0.615153055555556,0.543092166666667,0.549425,0.631231277777778,0.604460555555556,0.604004222222222,0.724714277777778,0.901428055555555,0.548829,0.549794722222222,1.32241477777778,1.24618633333333,0.909052888888889,0.912884,1.3493665,1.50188333333333,1.34792555555556,1.21058461111111,0.665558444444444,0.683102777777778,0.549731833333333,0.606504333333333,0.708773166666667,0.834228888888889,0.709404888888889,0.831299888888889,0.272279611111111,0.188599444444444,0.122602555555556,0.127959388888889,0.710227222222222,0.731995333333333,0.793138833333333,0.697590611111111,1.02767905555556,0.986353555555556,0.806454611111111,0.759202611111111,0.7463215,0.607000444444444,0.6565975,0.645520277777778,1.00012305555556,0.990553777777778,0.865321333333333,0.890570888888889,0.519301166666667,0.603085555555556,0.599960944444444,0.573871666666667,0.988243722222222,1.06309133333333,0.721135,0.993024777777778,0.728578166666667,0.830875333333333,0.512005555555556,0.621474055555556
"Cdkl4",7.97461666666667,7.10968,4.86333333333333,6.94086333333333,3.18050333333333,2.74151666666667,3.03807333333333,2.64198,0.275875333333333,0.386847333333333,0.577581,0.156757,2.40689866666667,1.98883666666667,2.29164333333333,6.8098,7.95649,8.14382666666667,9.53467333333333,4.58132666666667,4.29405,4.51446,4.22176333333333,6.13372,4.97073,2.966873,5.52989666666667,3.412999,3.93396666666667,3.29842333333333,4.27057,1.511345,1.56991233333333,1.52479133333333,1.90661866666667,4.12941666666667,5.2589,4.56563666666667,3.08994666666667,0.468986,0.906734666666667,0.454995,0.470644333333333,0.934766666666667,0.720116666666667,2.13631333333333,3.33791333333333,1.59755333333333,1.88604666666667,1.641348,1.36054,0.381477666666667,0.455932666666667,0.319224,0.361704,4.95603,5.37215,4.26352,4.93835,4.87677,4.22182333333333,4.57701666666667,5.34364666666667,4.26898666666667,3.42852666666667,3.89986333333333,3.24157666666667,1.95022133333333,1.3442,2.13906333333333,1.81443666666667,2.844901,2.91565,2.14908,3.10447666666667
"Cdkl5",7.48568416666667,5.96161566666667,5.32138,5.72558466666667,7.79000816666667,6.77144133333333,8.00314683333333,7.2982985,2.17929033333333,2.155327,2.64371233333333,2.50703933333333,3.64558833333333,3.347006,2.4982345,8.25343533333333,9.37899083333333,6.84402283333333,10.0226766666667,8.546359,7.71934283333333,8.36162616666667,6.7022505,6.66866333333333,7.92632166666667,8.24585716666667,6.16676866666667,3.01645883333333,3.47674383333333,3.64843066666667,3.110617,2.22031066666667,2.74088183333333,3.03978533333333,2.84531083333333,9.13245333333333,10.1602756666667,9.3782225,6.22379766666667,5.1043355,5.83382816666667,7.43259833333333,6.68073,0.904903166666667,0.409055833333333,0.319647,0.650956,1.60732066666667,1.39694216666667,1.223719,1.4265325,1.4240175,1.26729833333333,0.874178,1.44168616666667,8.98519333333333,8.45912216666667,8.233457,9.09520666666667,6.15874383333333,7.0120735,6.6705995,7.21456883333333,8.38870016666667,5.89588833333333,6.862041,5.59360533333333,5.00415466666667,6.16482933333333,4.91594816666667,6.40953566666667,7.46097416666667,7.32140633333333,6.11890683333333,8.23766366666667
"Cdkn1a",1.6248598,2.1571942,2.8495,2.8213546,2.2896682,2.3204,2.4917332,1.850674,2.8384424,2.8571572,5.5739956,4.3403352,1.2141198,2.1550944,1.457092,1.726772,2.5366254,2.02312,2.3695136,2.2541952,3.2151024,4.0100286,4.32392,0.9821928,1.3515046,1.553342,1.642934,1.238534,2.23662,2.0529524,1.438746,1.205446,1.014176,2.3820378,1.974017,1.8437358,2.218724,4.2496122,2.7898298,16.3187426,16.9935964,16.0521898,17.313859,1.7584388,1.6474728,1.4785436,2.0467784,2.00476,2.1061586,3.6055316,2.9088076,0.4147566,0.4492096,1.4244078,0.5180278,2.8421786,3.7133014,4.3645286,3.8451176,1.6543644,1.8631054,2.6342,2.204028,1.9340032,2.2573808,3.31502,2.3194,0.953329,1.2138688,1.904524,1.658963,3.233983,3.0307004,3.51566,4.0199582
"Cdkn1b",7.09583666666667,7.70389,7.58861,7.26988333333333,7.56996333333333,7.21674666666667,7.51346,6.42817,45.3659666666667,42.247,42.7180666666667,43.4715,8.46639333333333,7.23404666666667,5.90059666666667,10.0503966666667,10.88441,8.78182666666667,7.20730666666667,8.12335,7.89423666666667,7.92031666666667,6.52508,9.63694666666667,10.6636566666667,10.0080066666667,10.7265433333333,8.02228,8.93408,8.93533666666667,10.73718,11.1750133333333,11.8186733333333,10.57347,10.9784266666667,8.64712666666667,8.62805,9.74212666666667,8.02836333333333,19.5305666666667,15.8183666666667,18.7512933333333,15.1864733333333,13.03216,8.70148,6.60746,15.925,12.0890666666667,10.5538433333333,10.8656633333333,10.7065766666667,15.5346333333333,20.4803,17.4060633333333,15.7569666666667,9.08547666666667,8.17235333333333,6.52828,8.66862,7.64251,6.00714,6.84069,8.54523,8.42879,9.71928666666667,7.98472666666667,8.5377,13.8934666666667,10.3084833333333,10.7380633333333,11.1071666666667,8.05217666666667,6.38163666666667,5.20308666666667,7.44543333333333
"Cdkn1c",1.826712,1.663264,1.3762118,2.11104,1.493538,0.6290918,0.852252,0.8311052,1.2409824,1.938382,2.693042,1.9967788,2.012122,4.204952,2.339946,1.2774184,1.847102,1.4027904,1.4076946,1.0672924,1.279146,1.3754464,1.886532,0.7220806,0.8142048,1.2174974,2.409016,1.5779794,1.2577574,1.425764,1.482098,1.4617056,1.0593838,0.8398282,1.799908,1.214857,1.3406566,1.8818396,1.3044424,1.181268,1.0829766,0.8549462,1.0883284,2.43046,3.079676,3.036564,1.9105194,3.017862,2.90531,3.709852,3.403794,3.675992,3.0664068,5.27482,5.2397226,1.578158,1.69326,2.411388,1.3663918,1.3578206,0.7525122,2.149292,0.6395746,1.1229778,1.179207,1.394668,1.0296386,3.228128,0.9100422,2.0670832,0.718752,1.1615948,1.3417376,1.8131222,0.5487512
"Cdkn2a",0.1138385,0.092655,0.132263,0.050392,0,0,0,0,0.055255,0.1569565,0,0,0.0835345,0,0.042898,0.0532565,0.049462,0.089797,0,0,0,0.0989835,0,0,0.0501015,0.058398,0,0,0,0,0.0533285,0,0,0,0,0,0.0559675,0.0667265,0.2570775,0.113704,0.0535875,0,0,0.3020575,0.157994,0.21662,0.442248,0,0,0,0.0463905,0,0.055141,0.06515,0,0.0566955,0,0,0,0.0466815,0,0,0,0.115313,0.0856085,0,0,0,0,0,0,0,0,0.059636,0
